,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
10,10,10,INSTN_TECHCMP_W92,"{1.0: 'Positive effect', 2.0: 'Negative effect', 99.0: 'Refused'}",Are technology companies having a positive or negative effect on the way things are going in the country these days?,"['Positive effect', 'Negative effect', 'Refused']","[1.0, 2.0]"
11,11,11,DIFFPARTY_W92,"{1.0: 'A great deal of difference in what they stand for', 2.0: 'A fair amount of difference in what they stand for', 3.0: 'Hardly any difference at all in what they stand for', 99.0: 'Refused'}","Thinking about the Democratic and Republican parties, would you say there is","['A great deal of difference in what they stand for', 'A fair amount of difference in what they stand for', 'Hardly any difference at all in what they stand for', 'Refused']","[1.0, 2.0, 1.5]"
12,12,12,GOVSIZE1_W92,"{1.0: 'A smaller government providing fewer services', 2.0: 'A bigger government providing more services', 99.0: 'Refused'}","If you had to choose, would you rather have","['A smaller government providing fewer services', 'A bigger government providing more services', 'Refused']","[1.0, 2.0]"
13,13,13,GOVSIZE2_W92,"{1.0: 'Eliminate most current government services', 2.0: 'Modestly reduce current government services', 99.0: 'Refused'}","When you say you favor a smaller government providing fewer services, do you think it would be better to","['Eliminate most current government services', 'Modestly reduce current government services', 'Refused']","[1.0, 2.0]"
14,14,14,GOVSIZE3_W92,"{1.0: 'Modestly expand on current government services', 2.0: 'Greatly expand on current government services', 99.0: 'Refused'}","When you say you favor a bigger government providing more services, do you think it would be better to","['Modestly expand on current government services', 'Greatly expand on current government services', 'Refused']","[1.0, 2.0]"
15,15,15,USEXCEPT_W92,"{1.0: 'The U.S. stands above all other countries in the world', 2.0: 'The U.S. is one of the greatest countries in the world, along with some others', 3.0: 'There are other countries that are better than the U.S.', 99.0: 'Refused'}",Which of these statements best describes your opinion about the United States?,"['The U.S. stands above all other countries in the world', 'The U.S. is one of the greatest countries in the world, along with some others', 'There are other countries that are better than the U.S.', 'Refused']","[1.0, 2.0, 3.0]"
16,16,16,WOMENOBS_W92,"{1.0: 'The obstacles that once made it harder for women than men to get ahead are now largely gone', 2.0: 'There are still significant obstacles that make it harder for women to get ahead than men', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['The obstacles that once made it harder for women than men to get ahead are now largely gone', 'There are still significant obstacles that make it harder for women to get ahead than men', 'Refused']","[1.0, 2.0]"
17,17,17,ECONFAIR_W92,"{1.0: 'The economic system in this country unfairly favors powerful interests', 2.0: 'The economic system in this country is generally fair to most Americans', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['The economic system in this country unfairly favors powerful interests', 'The economic system in this country is generally fair to most Americans', 'Refused']","[1.0, 2.0]"
18,18,18,OPENIDEN_W92,"{1.0: ""America's openness to people from all over the world is essential to who we are as a nation"", 2.0: 'If America is too open to people from all over the world, we risk losing our identity as a nation', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"[""America's openness to people from all over the world is essential to who we are as a nation"", 'If America is too open to people from all over the world, we risk losing our identity as a nation', 'Refused']","[1.0, 2.0]"
19,19,19,VTRGHTPRIV1_W92,"{1.0: 'Voting is a fundamental right for every adult U.S. citizen and should not be restricted in any way', 2.0: ""Voting is a privilege that comes with responsibilities and can be limited if adult U.S. citizens don't meet some require"", 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['Voting is a fundamental right for every adult U.S. citizen and should not be restricted in any way', ""Voting is a privilege that comes with responsibilities and can be limited if adult U.S. citizens don't meet some require"", 'Refused']","[1.0, 2.0]"
20,20,20,ALLIES_W92,"{1.0: 'In foreign policy, the U.S. should take into account the interests of its allies even if it means making compromises', 2.0: 'In foreign policy, the U.S. should follow its own national interests even when its allies strongly disagree', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['In foreign policy, the U.S. should take into account the interests of its allies even if it means making compromises', 'In foreign policy, the U.S. should follow its own national interests even when its allies strongly disagree', 'Refused']","[1.0, 2.0]"
21,21,21,PEACESTR_W92,"{1.0: 'The best way to ensure peace is through military strength', 2.0: 'Good diplomacy is the best way to ensure peace', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['The best way to ensure peace is through military strength', 'Good diplomacy is the best way to ensure peace', 'Refused']","[1.0, 2.0]"
22,22,22,GOVWASTE_W92,"{1.0: 'Government is almost always wasteful and inefficient', 2.0: 'Government often does a better job than people give it credit for', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['Government is almost always wasteful and inefficient', 'Government often does a better job than people give it credit for', 'Refused']","[1.0, 2.0]"
23,23,23,COMPROMISEVAL_W92,"{1.0: 'Compromise in politics is really just selling out on what you believe in', 2.0: 'Compromise is how things get done in politics, even though it sometimes means sacrificing your beliefs', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['Compromise in politics is really just selling out on what you believe in', 'Compromise is how things get done in politics, even though it sometimes means sacrificing your beliefs', 'Refused']","[1.0, 2.0]"
24,24,24,POORASSIST_W92,"{1.0: 'Should provide more assistance', 2.0: 'Should provide less assistance', 3.0: 'Is providing about the right amount of assistance', 99.0: 'Refused'}","Thinking about assistance the government provides to people in need, do you think the government","['Should provide more assistance', 'Should provide less assistance', 'Is providing about the right amount of assistance', 'Refused']","[1.0, 2.0, 1.5]"
25,25,25,PAR2CHILD_W92,"{1.0: 'Better off when a parent stays home to focus on the family', 2.0: 'Just as well off when their parents work outside the home', 99.0: 'Refused'}",Children with two parents are,"['Better off when a parent stays home to focus on the family', 'Just as well off when their parents work outside the home', 'Refused']","[1.0, 2.0]"
26,26,26,PAR2CHILDa_W92,"{1.0: 'Mother', 2.0: 'Father', 3.0: ""It doesn't matter which parent stays home"", 99.0: 'Refused'}","If one parent is able to stay home to focus on the family, is it generally better if that parent is the","['Mother', 'Father', ""It doesn't matter which parent stays home"", 'Refused']","[1.0, 2.0, 1.5]"
27,27,27,POLICY3MOD_W92,"{1.0: 'Usually better at making good policy decisions about that subject than other people', 2.0: 'Usually worse at making good policy decisions about that subject than other people', 3.0: 'neither better nor worse at making good policy decisions about that subject than other people', 99.0: 'Refused'}","In general, would you say experts who study a subject for many years are","['Usually better at making good policy decisions about that subject than other people', 'Usually worse at making good policy decisions about that subject than other people', 'neither better nor worse at making good policy decisions about that subject than other people', 'Refused']","[1.0, 2.0, 1.5]"
28,28,28,WHADVANT_W92,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","In general, how much do White people benefit from advantages in society that Black people do not have?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
29,29,29,SUPERPWR_W92,"{1.0: 'U.S. policies should try to keep it so America is the only military superpower', 2.0: 'It would be acceptable if another country became as militarily powerful as the U.S.', 99.0: 'Refused'}","In the future, do you think","['U.S. policies should try to keep it so America is the only military superpower', 'It would be acceptable if another country became as militarily powerful as the U.S.', 'Refused']","[1.0, 2.0]"
30,30,30,IL_IMM_PRI_W92,"{1.0: 'Better border security and stronger enforcement of our immigration laws', 2.0: 'Creating a way for immigrants already here illegally to become citizens if they meet certain requirements', 3.0: 'Both should be given equal priority', 99.0: 'Refused'}",What should be the priority for dealing with illegal immigration in the U.S.?,"['Better border security and stronger enforcement of our immigration laws', 'Creating a way for immigrants already here illegally to become citizens if they meet certain requirements', 'Both should be given equal priority', 'Refused']","[1.0, 2.0, 1.5]"
31,31,31,BILLION_W92,"{1.0: 'A good thing for the country', 2.0: 'A bad thing for the country', 3.0: 'Neither a good thing or a bad thing', 99.0: 'Refused'}",Do you think the fact that there are some people in this country who have personal fortunes of a billion dollars or more is,"['A good thing for the country', 'A bad thing for the country', 'Neither a good thing or a bad thing', 'Refused']","[1.0, 2.0, 1.5]"
32,32,32,GLBLZE_W92,"{1.0: 'Gained more than it has lost from increased trade', 2.0: 'Lost more than it has gained from increased trade', 99.0: 'Refused'}","All in all, would you say that the U.S. has","['Gained more than it has lost from increased trade', 'Lost more than it has gained from increased trade', 'Refused']","[1.0, 2.0]"
33,33,33,FP_AUTH_W92,"{1.0: 'Work with any country to achieve U.S. goals, even if that sometimes means working closely with dictators or countries th', 2.0: 'Not work with dictators or countries that do not share our democratic values, even if that sometimes makes it harder to', 99.0: 'Refused'}","In foreign policy, the U.S. should","['Work with any country to achieve U.S. goals, even if that sometimes means working closely with dictators or countries th', 'Not work with dictators or countries that do not share our democratic values, even if that sometimes makes it harder to', 'Refused']","[1.0, 2.0]"
34,34,34,GOVTHC_W92,"{1.0: 'Yes, it is', 2.0: 'No, it is not', 99.0: 'Refused'}",Do you think it is the responsibility of the federal government to make sure all Americans have health care coverage?,"['Yes, it is', 'No, it is not', 'Refused']","[1.0, 2.0]"
35,35,35,SNGLPYER_W92,"{1.0: 'Be provided through a single national health insurance system run by the government', 2.0: 'Continue to be provided through a mix of private insurance companies and government programs', 99.0: 'Refused'}",Should health insurance,"['Be provided through a single national health insurance system run by the government', 'Continue to be provided through a mix of private insurance companies and government programs', 'Refused']","[1.0, 2.0]"
36,36,36,NOGOVTHC_W92,"{1.0: 'Not be involved in providing health insurance at all', 2.0: 'Continue programs like Medicare and Medicaid for seniors and the very poor', 99.0: 'Refused'}",Should the government,"['Not be involved in providing health insurance at all', 'Continue programs like Medicare and Medicaid for seniors and the very poor', 'Refused']","[1.0, 2.0]"
37,37,37,FREECOLL_W92,"{1.0: 'Strongly favor', 2.0: 'Somewhat favor', 3.0: 'Somewhat oppose', 4.0: 'Strongly oppose', 99.0: 'Refused'}",Would you favor or oppose making tuition at public colleges and universities free for all American students?,"['Strongly favor', 'Somewhat favor', 'Somewhat oppose', 'Strongly oppose', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
38,38,38,CRIM_SENT2_W92,"{1.0: 'Too much time in prison', 2.0: 'Too little time in prison', 3.0: 'About the right amount of time in prison', 99.0: 'Refused'}","Overall, would you say people who are convicted of crimes in this country serve","['Too much time in prison', 'Too little time in prison', 'About the right amount of time in prison', 'Refused']","[1.0, 2.0, 1.5]"
39,39,39,USMILSIZ_W92,"{1.0: 'Reduced a great deal', 2.0: 'Reduced somewhat', 3.0: 'Kept about as is', 4.0: 'Increased somewhat', 5.0: 'Increased a great deal', 99.0: 'Refused'}","Thinking about the size of America's military, do you think it should be","['Reduced a great deal', 'Reduced somewhat', 'Kept about as is', 'Increased somewhat', 'Increased a great deal', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
40,40,40,PROG_RRETRO_W92,"{1.0: 'A lot', 2.0: 'A little', 3.0: 'None at all', 99.0: 'Refused'}","How much progress, if any, do you think the country has made over the last 50 years toward ensuring equal rights for all Americans regardless of their racial or ethnic backgrounds?","['A lot', 'A little', 'None at all', 'Refused']","[1.0, 2.0, 3.0]"
41,41,41,PROG_RNEED_W92,"{1.0: 'A lot', 2.0: 'A little', 3.0: 'Nothing at all', 99.0: 'Refused'}","How much more, if anything, needs to be done to ensure equal rights for all Americans regardless of their racial or ethnic backgrounds?","['A lot', 'A little', 'Nothing at all', 'Refused']","[1.0, 2.0, 3.0]"
42,42,42,PROG_RNEED2b_W92,"{1.0: 'Most U.S. laws and major institutions need to be completely rebuilt because they are fundamentally biased against some r', 2.0: 'While there are many inequities in U.S. laws and institutions, necessary changes can be made by working within the curre', 99.0: 'Refused'}",Which comes closer to your view about what needs to be done to ensure equal rights for all Americans regardless of their racial or ethnic backgrounds?,"['Most U.S. laws and major institutions need to be completely rebuilt because they are fundamentally biased against some r', 'While there are many inequities in U.S. laws and institutions, necessary changes can be made by working within the curre', 'Refused']","[1.0, 2.0]"
43,43,43,ELITEUNDMOD_W92,"{1.0: 'Very well', 2.0: 'Somewhat well', 3.0: 'Not too well', 4.0: 'Not at all well', 99.0: 'Refused'}","In general, do you think people in influential and powerful positions throughout our society understand the challenges people like you face in their daily lives","['Very well', 'Somewhat well', 'Not too well', 'Not at all well', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
44,44,44,POLINTOL2_a_W92,"{1.0: 'Very comfortable', 2.0: 'Somewhat comfortable', 3.0: 'Not too comfortable', 4.0: 'Not at all comfortable', 99.0: 'Refused'}","In general, how comfortable do you think Republicans in this country are to freely and openly express their political views?","['Very comfortable', 'Somewhat comfortable', 'Not too comfortable', 'Not at all comfortable', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
45,45,45,POLINTOL2_b_W92,"{1.0: 'Very comfortable', 2.0: 'Somewhat comfortable', 3.0: 'Not too comfortable', 4.0: 'Not at all comfortable', 99.0: 'Refused'}","In general, how comfortable do you think Democrats in this country are to freely and openly express their political views?","['Very comfortable', 'Somewhat comfortable', 'Not too comfortable', 'Not at all comfortable', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
46,46,46,CANQUALPOL_W92,"{1.0: 'Very good', 2.0: 'Somewhat good', 3.0: 'Somewhat bad', 4.0: 'Very bad', 99.0: 'Refused'}","In general, would you say the quality of the candidates running for political office in the last several years has been","['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
47,47,47,CANMTCHPOL_W92,"{1.0: 'There is at least one candidate who shares most of my views', 2.0: 'None of the candidates represent my views well', 99.0: 'Refused'}",I usually feel like,"['There is at least one candidate who shares most of my views', 'None of the candidates represent my views well', 'Refused']","[1.0, 2.0]"
48,48,48,SOCIETY_TRANS_W92,"{1.0: 'Very good for society', 2.0: 'Somewhat good for society', 3.0: 'Neither good nor bad for society', 4.0: 'Somewhat bad for society', 5.0: 'Very bad for society', 99.0: 'Refused'}",Do you think greater social acceptance of people who are transgender (people who identify as a gender that is different from the sex they were assigned at birth) is generally good or bad for our society?,"['Very good for society', 'Somewhat good for society', 'Neither good nor bad for society', 'Somewhat bad for society', 'Very bad for society', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
49,49,49,SOCIETY_RHIST_W92,"{1.0: 'Very good for society', 2.0: 'Somewhat good for society', 3.0: 'Neither good nor bad for society', 4.0: 'Somewhat bad for society', 5.0: 'Very bad for society', 99.0: 'Refused'}",Do you think increased public attention to the history of slavery and racism in America is generally good or bad for our society?,"['Very good for society', 'Somewhat good for society', 'Neither good nor bad for society', 'Somewhat bad for society', 'Very bad for society', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
50,50,50,SOCIETY_JBCLL_W92,"{1.0: 'Very good for society', 2.0: 'Somewhat good for society', 3.0: 'Neither good nor bad for society', 4.0: 'Somewhat bad for society', 5.0: 'Very bad for society', 99.0: 'Refused'}",Do you think good-paying jobs requiring a college degree more often than they used to is generally good or bad for our society?,"['Very good for society', 'Somewhat good for society', 'Neither good nor bad for society', 'Somewhat bad for society', 'Very bad for society', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
51,51,51,SOCIETY_RELG_W92,"{1.0: 'Very good for society', 2.0: 'Somewhat good for society', 3.0: 'Neither good nor bad for society', 4.0: 'Somewhat bad for society', 5.0: 'Very bad for society', 99.0: 'Refused'}",Do you think a decline in the share of Americans belonging to an organized religion is generally good or bad for our society?,"['Very good for society', 'Somewhat good for society', 'Neither good nor bad for society', 'Somewhat bad for society', 'Very bad for society', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
52,52,52,SOCIETY_WHT_W92,"{1.0: 'Very good for society', 2.0: 'Somewhat good for society', 3.0: 'Neither good nor bad for society', 4.0: 'Somewhat bad for society', 5.0: 'Very bad for society', 99.0: 'Refused'}",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?,"['Very good for society', 'Somewhat good for society', 'Neither good nor bad for society', 'Somewhat bad for society', 'Very bad for society', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
53,53,53,SOCIETY_GUNS_W92,"{1.0: 'Very good for society', 2.0: 'Somewhat good for society', 3.0: 'Neither good nor bad for society', 4.0: 'Somewhat bad for society', 5.0: 'Very bad for society', 99.0: 'Refused'}",Do you think an increase in the number of guns in the U.S. is generally good or bad for our society?,"['Very good for society', 'Somewhat good for society', 'Neither good nor bad for society', 'Somewhat bad for society', 'Very bad for society', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
54,54,54,SOCIETY_SSM_W92,"{1.0: 'Very good for society', 2.0: 'Somewhat good for society', 3.0: 'Neither good nor bad for society', 4.0: 'Somewhat bad for society', 5.0: 'Very bad for society', 99.0: 'Refused'}",Do you think same-sex marriages being legal in the U.S. is generally good or bad for our society?,"['Very good for society', 'Somewhat good for society', 'Neither good nor bad for society', 'Somewhat bad for society', 'Very bad for society', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
55,55,55,PROBOFF_a_W92,"{1.0: 'Major problem', 2.0: 'Minor problem', 3.0: 'Not a problem', 99.0: 'Refused'}","How much of a problem, if any, would you say people being too easily offended by things others say is in the country today?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
56,56,56,PROBOFF_b_W92,"{1.0: 'Major problem', 2.0: 'Minor problem', 3.0: 'Not a problem', 99.0: 'Refused'}","How much of a problem, if any, would you say people saying things that are very offensive to others are in the country today?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
57,57,57,BUSPROFIT_W92,"{1.0: 'Business corporations make too much profit', 2.0: 'Most corporations make a fair and reasonable amount of profit', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['Business corporations make too much profit', 'Most corporations make a fair and reasonable amount of profit', 'Refused']","[1.0, 2.0]"
58,58,58,CNTRYFAIR_W92,"{1.0: 'Other countries generally treat the United States about as fairly as we treat them', 2.0: 'Other countries often take unfair advantage of the United States', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['Other countries generally treat the United States about as fairly as we treat them', 'Other countries often take unfair advantage of the United States', 'Refused']","[1.0, 2.0]"
59,59,59,GOVPROTCT_W92,"{1.0: ""It's not the government's job to protect people from themselves"", 2.0: 'Sometimes laws to protect people from themselves are necessary', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"[""It's not the government's job to protect people from themselves"", 'Sometimes laws to protect people from themselves are necessary', 'Refused']","[1.0, 2.0]"
60,60,60,MARRFAM_W92,"{1.0: 'Society is better off if people make marriage and having children a priority', 2.0: 'Society is just as well off if people have priorities other than marriage and children', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['Society is better off if people make marriage and having children a priority', 'Society is just as well off if people have priorities other than marriage and children', 'Refused']","[1.0, 2.0]"
61,61,61,GOVAID_W92,"{1.0: 'Government aid to the poor does more harm than good, by making people too dependent on government assistance', 2.0: ""Government aid to the poor does more good than harm, because people can't get out of poverty until their basic needs are"", 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['Government aid to the poor does more harm than good, by making people too dependent on government assistance', ""Government aid to the poor does more good than harm, because people can't get out of poverty until their basic needs are"", 'Refused']","[1.0, 2.0]"
62,62,62,RELIG_GOV_W92,"{1.0: 'Religion should be kept separate from government policies', 2.0: 'Government policies should support religious values and beliefs', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['Religion should be kept separate from government policies', 'Government policies should support religious values and beliefs', 'Refused']","[1.0, 2.0]"
63,63,63,GOODEVIL_W92,"{1.0: 'Most things in society can be pretty clearly divided into good and evil', 2.0: 'Most things in society are too complicated to be clearly divided between good and evil', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"['Most things in society can be pretty clearly divided into good and evil', 'Most things in society are too complicated to be clearly divided between good and evil', 'Refused']","[1.0, 2.0]"
64,64,64,PPLRESP_W92,"{1.0: ""People like me just don't get the respect we deserve in this country"", 2.0: 'People like me generally get the respect we deserve in this country', 99.0: 'Refused'}",Please choose the statement that comes closer to your own views.,"[""People like me just don't get the respect we deserve in this country"", 'People like me generally get the respect we deserve in this country', 'Refused']","[1.0, 2.0]"
65,65,65,RACESURV52MOD_W92,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, would it bother you to regularly hear people speak a language other than English in public places in your community?","['A lot', 'Some', 'Not much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
66,66,66,ELECT_IMPT3_PRVFR_W92,"{1.0: 'Very important', 2.0: 'Somewhat important', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","Thinking about elections in the country, how important, if at all, is people who are not legally qualified to vote are prevented from casting a ballot?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
67,67,67,ELECT_IMPT3_PRVSUP_W92,"{1.0: 'Very important', 2.0: 'Somewhat important', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","Thinking about elections in the country, how important, if at all, is people who are legally qualified and want to vote are able to cast a ballot?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
68,68,68,ELECT_CONF3_PRVFR_W92,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not at all confident', 99.0: 'Refused'}","Still thinking about elections in the country, how confident, if at all, are you that people who are not legally qualified to vote are prevented from casting a ballot","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
69,69,69,ELECT_CONF3_PRVSUP_W92,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not at all confident', 99.0: 'Refused'}","Still thinking about elections in the country, how confident, if at all, are you that people who are legally qualified and want to vote are able to cast a ballot","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
70,70,70,CANDEXP_W92,"{1.0: 'Very important', 2.0: 'Somewhat important', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","How important is it, if at all, that candidates running for high levels of political office have prior government experience?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
71,71,71,LEGALIMMIGAMT_W92,"{1.0: 'Increase a lot', 2.0: 'Increase a little', 3.0: 'Stay about the same', 4.0: 'Decrease a little', 5.0: 'Decrease a lot', 99.0: 'Refused'}",Do you think the number of legal immigrants the U.S. admits should,"['Increase a lot', 'Increase a little', 'Stay about the same', 'Decrease a little', 'Decrease a lot', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
72,72,72,UNIMMIGCOMM_W92,"{1.0: 'A lot better', 2.0: 'A little better', 3.0: 'A little worse', 4.0: 'A lot worse', 99.0: 'Refused'}","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in","['A lot better', 'A little better', 'A little worse', 'A lot worse', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
73,73,73,GODMORALIMP_W92,"{1.0: 'Essential', 2.0: 'Important, but not essential', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","Regardless of your own religious beliefs, how important, if at all, do you think it is for a person to believe in God in order to be considered good and moral?","['Essential', 'Important, but not essential', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
74,74,74,REPRSNTREP_W92,"{1.0: 'Very well', 2.0: 'Somewhat well', 3.0: 'Not too well', 4.0: 'Not at all well', 99.0: 'Refused'}",How well does the Republican party represent the interests of people like you?,"['Very well', 'Somewhat well', 'Not too well', 'Not at all well', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
75,75,75,REPRSNTDEM_W92,"{1.0: 'Very well', 2.0: 'Somewhat well', 3.0: 'Not too well', 4.0: 'Not at all well', 99.0: 'Refused'}",How well does the Democratic party represent the interests of people like you?,"['Very well', 'Somewhat well', 'Not too well', 'Not at all well', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
76,76,76,VTRS_VALS_W92,"{1.0: 'But they probably share many of my other values and goals', 2.0: ""And they probably don't share many of my other values and goals, either"", 99.0: 'Refused'}",They may feel differently than I do about politics,"['But they probably share many of my other values and goals', ""And they probably don't share many of my other values and goals, either"", 'Refused']","[1.0, 2.0]"
