,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
10,10,10,EAT2_W34,"{1.0: 'All of the time', 2.0: 'More than half of the time', 3.0: 'About half of the time', 4.0: 'Less than half of the time', 5.0: 'Never', 99.0: 'Refused'}",How often do you choose foods to eat because they are easy and most convenient?,"['All of the time', 'More than half of the time', 'About half of the time', 'Less than half of the time', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
11,11,11,EAT3E_W34,"{0.0: 'Not selected', 1.0: 'Cholesterol'}","Which of the following, if any, do you restrict or limit eating on a regular basis? Cholesterol","['Not selected', 'Cholesterol']","[0.0, 1.0]"
12,12,12,EAT3F_W34,"{0.0: 'Not selected', 1.0: 'Sugar'}","Which of the following, if any, do you restrict or limit eating on a regular basis? Sugar","['Not selected', 'Sugar']","[0.0, 1.0]"
13,13,13,EAT3G_W34,"{0.0: 'Not selected', 1.0: 'Artificial preservatives'}","Which of the following, if any, do you restrict or limit eating on a regular basis? Artificial preservatives","['Not selected', 'Artificial preservatives']","[0.0, 1.0]"
14,14,14,EAT3H_W34,"{0.0: 'Not selected', 1.0: 'Artificial colors'}","Which of the following, if any, do you restrict or limit eating on a regular basis? Artificial colors","['Not selected', 'Artificial colors']","[0.0, 1.0]"
15,15,15,EAT3I_W34,"{0.0: 'Not selected', 1.0: 'Artificial sweeteners'}","Which of the following, if any, do you restrict or limit eating on a regular basis? Artificial sweeteners","['Not selected', 'Artificial sweeteners']","[0.0, 1.0]"
16,16,16,EAT3J_W34,"{0.0: 'Not selected', 1.0: 'Gluten'}","Which of the following, if any, do you restrict or limit eating on a regular basis? Gluten","['Not selected', 'Gluten']","[0.0, 1.0]"
17,17,17,EAT3K_W34,"{0.0: 'Not selected', 1.0: 'None of these'}","Which of the following, if any, do you restrict or limit eating on a regular basis? None of these","['Not selected', 'None of these']","[0.0, 1.0]"
18,18,18,FUD22_W34,"{1.0: 'Most of it', 2.0: 'Some of it', 3.0: 'Not too much', 4.0: 'None at all', 99.0: 'Refused'}",How much of the food you eat is organic?,"['Most of it', 'Some of it', 'Not too much', 'None at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
19,19,19,FUD24_W34,"{1.0: ""Better for one's health than conventionally grown foods"", 2.0: ""Worse for one's health than conventionally grown foods"", 3.0: ""Neither better nor worse for one's health than conventionally grown foods"", 99.0: 'Refused'}",Do you think organic fruits and vegetables are generally,"[""Better for one's health than conventionally grown foods"", ""Worse for one's health than conventionally grown foods"", ""Neither better nor worse for one's health than conventionally grown foods"", 'Refused']","[1.0, 2.0, 1.5]"
20,20,20,EAT5A_W34,"{1.0: 'A great deal of health risk', 2.0: 'Some health risk', 3.0: 'Not too much health risk', 4.0: 'No health risk at all', 99.0: 'Refused'}","How much health risk, if any, does eating fruits and vegetables grown with pesticides have for the average person over the course of their lifetime?","['A great deal of health risk', 'Some health risk', 'Not too much health risk', 'No health risk at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
21,21,21,EAT5B_W34,"{1.0: 'A great deal of health risk', 2.0: 'Some health risk', 3.0: 'Not too much health risk', 4.0: 'No health risk at all', 99.0: 'Refused'}","How much health risk, if any, does eating meat from animals that have been given antibiotics or hormones have for the average person over the course of their lifetime?","['A great deal of health risk', 'Some health risk', 'Not too much health risk', 'No health risk at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
22,22,22,EAT5C_W34,"{1.0: 'A great deal of health risk', 2.0: 'Some health risk', 3.0: 'Not too much health risk', 4.0: 'No health risk at all', 99.0: 'Refused'}","How much health risk, if any, does eating food and drinks with artificial coloring have for the average person over the course of their lifetime?","['A great deal of health risk', 'Some health risk', 'Not too much health risk', 'No health risk at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
23,23,23,EAT5D_W34,"{1.0: 'A great deal of health risk', 2.0: 'Some health risk', 3.0: 'Not too much health risk', 4.0: 'No health risk at all', 99.0: 'Refused'}","How much health risk, if any, does eating food and drinks with artificial preservatives have for the average person over the course of their lifetime?","['A great deal of health risk', 'Some health risk', 'Not too much health risk', 'No health risk at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
24,24,24,EAT6_W34,"{1.0: 'The average person is exposed to additives in the food they eat every day, which pose a serious risk to their health', 2.0: 'The average person is exposed to additives in the food they eat every day but they eat such a small amount that this doe', 99.0: 'Refused'}","Which of these statements comes closer to your view, even if neither is exactly right?","['The average person is exposed to additives in the food they eat every day, which pose a serious risk to their health', 'The average person is exposed to additives in the food they eat every day but they eat such a small amount that this doe', 'Refused']","[1.0, 2.0]"
25,25,25,FUD32_W34,"{1.0: 'A lot', 2.0: 'A little', 3.0: 'Nothing at all', 99.0: 'Refused'}","Genetically modified foods come from a technique that adds genes from other organisms to change that food's genetic characteristics. How much, if anything, have you heard or read about foods with genetically modified ingredients?","['A lot', 'A little', 'Nothing at all', 'Refused']","[1.0, 2.0, 3.0]"
26,26,26,FUD33A_W34,"{1.0: 'Better for your health than foods with no genetically modified ingredients', 2.0: 'Worse for your health than foods with no genetically modified ingredients', 3.0: 'Neither better nor worse for your health than foods with no genetically modified ingredients', 8.0: 'Not sure', 99.0: 'Refused'}",Do you think foods with genetically modified ingredients are generally,"['Better for your health than foods with no genetically modified ingredients', 'Worse for your health than foods with no genetically modified ingredients', 'Neither better nor worse for your health than foods with no genetically modified ingredients', 'Not sure', 'Refused']","[1.0, 2.0, 1.5]"
27,27,27,FUD33B_W34,"{1.0: 'Better for your health than foods with no genetically modified ingredients', 2.0: 'Worse for your health than foods with no genetically modified ingredients', 3.0: 'Neither better nor worse for your health than foods with no genetically modified ingredients', 99.0: 'Refused'}","Even if you are not sure, which is closer to your views? Do you think foods with genetically modified ingredients are generally","['Better for your health than foods with no genetically modified ingredients', 'Worse for your health than foods with no genetically modified ingredients', 'Neither better nor worse for your health than foods with no genetically modified ingredients', 'Refused']","[1.0, 2.0, 1.5]"
28,28,28,FUD35_W34,"{1.0: 'A great deal', 2.0: 'Some', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much do you, personally, care about the issue of genetically modified foods?","['A great deal', 'Some', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
29,29,29,FUD37A_W34,"{1.0: 'Very likely', 2.0: 'Fairly likely', 3.0: 'Not too likely', 4.0: 'Not at all likely', 99.0: 'Refused'}",How likely is it that genetically modified foods will lead to more affordably-priced food,"['Very likely', 'Fairly likely', 'Not too likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
30,30,30,FUD37B_W34,"{1.0: 'Very likely', 2.0: 'Fairly likely', 3.0: 'Not too likely', 4.0: 'Not at all likely', 99.0: 'Refused'}",How likely is it that genetically modified foods will lead to health problems for the population as a whole,"['Very likely', 'Fairly likely', 'Not too likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
31,31,31,FUD37C_W34,"{1.0: 'Very likely', 2.0: 'Fairly likely', 3.0: 'Not too likely', 4.0: 'Not at all likely', 99.0: 'Refused'}",How likely is it that genetically modified foods will create problems for the environment,"['Very likely', 'Fairly likely', 'Not too likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
32,32,32,FUD37D_W34,"{1.0: 'Very likely', 2.0: 'Fairly likely', 3.0: 'Not too likely', 4.0: 'Not at all likely', 99.0: 'Refused'}",How likely is it that genetically modified foods will increase the global food supply,"['Very likely', 'Fairly likely', 'Not too likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
33,33,33,MED1_W34,"{1.0: 'Medical treatments these days are worth the costs because they allow people to live longer and better quality lives', 2.0: 'Medical treatments these days often create as many problems as they solve', 99.0: 'Refused'}","Thinking now about medicine which of these statements comes closer to your point of view, even if neither is exactly right?","['Medical treatments these days are worth the costs because they allow people to live longer and better quality lives', 'Medical treatments these days often create as many problems as they solve', 'Refused']","[1.0, 2.0]"
34,34,34,MED2A_W34,"{1.0: 'A big problem', 2.0: 'A small problem', 3.0: 'Not a problem', 99.0: 'Refused'}","Thinking about medical treatments these days, how much of a problem, if at all, are the following? Healthcare providers are too quick to order tests and procedures that may not be necessary","['A big problem', 'A small problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
35,35,35,MED2B_W34,"{1.0: 'A big problem', 2.0: 'A small problem', 3.0: 'Not a problem', 99.0: 'Refused'}","Thinking about medical treatments these days, how much of a problem, if at all, are the following? People rely too much on prescription medicines that may not be necessary","['A big problem', 'A small problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
36,36,36,MED2C_W34,"{1.0: 'A big problem', 2.0: 'A small problem', 3.0: 'Not a problem', 99.0: 'Refused'}","Thinking about medical treatments these days, how much of a problem, if at all, are the following? New treatments are made available before we fully understand how they affect people's health","['A big problem', 'A small problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
37,37,37,MED2D_W34,"{1.0: 'A big problem', 2.0: 'A small problem', 3.0: 'Not a problem', 99.0: 'Refused'}","Thinking about medical treatments these days, how much of a problem, if at all, are the following? The cost of treatments makes quality medical care unaffordable","['A big problem', 'A small problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
38,38,38,MED2E_W34,"{1.0: 'A big problem', 2.0: 'A small problem', 3.0: 'Not a problem', 99.0: 'Refused'}","Thinking about medical treatments these days, how much of a problem, if at all, are the following? New treatments are so complex that patients cannot make informed decisions","['A big problem', 'A small problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
39,39,39,MED2F_W34,"{1.0: 'A big problem', 2.0: 'A small problem', 3.0: 'Not a problem', 99.0: 'Refused'}","Thinking about medical treatments these days, how much of a problem, if at all, are the following? Side effects from prescription medicines create as many problems as the medicines solve","['A big problem', 'A small problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
40,40,40,MED2G_W34,"{1.0: 'A big problem', 2.0: 'A small problem', 3.0: 'Not a problem', 99.0: 'Refused'}","Thinking about medical treatments these days, how much of a problem, if at all, are the following? The process for evaluating the safety and effectiveness of new medical treatments is too slow","['A big problem', 'A small problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
41,41,41,MED3_W34,"{1.0: 'A lot', 2.0: 'A little', 3.0: 'Nothing at all', 99.0: 'Refused'}","How much, if anything, have you heard or read about gene editing that can be used to change a baby's genetic characteristics?","['A lot', 'A little', 'Nothing at all', 'Refused']","[1.0, 2.0, 3.0]"
42,42,42,MED4A_W34,"{1.0: 'An appropriate use of medical technology', 2.0: 'Taking medical technology too far', 99.0: 'Refused'}",Do you think changing a baby's genetic characteristics to make the baby more intelligent is an appropriate use of medical technology ?,"['An appropriate use of medical technology', 'Taking medical technology too far', 'Refused']","[1.0, 2.0]"
43,43,43,MED4B_W34,"{1.0: 'An appropriate use of medical technology', 2.0: 'Taking medical technology too far', 99.0: 'Refused'}",Do you think changing a baby's genetic characteristics to treat a serious disease or condition the baby would have at birth is an appropriate use of medical technology ?,"['An appropriate use of medical technology', 'Taking medical technology too far', 'Refused']","[1.0, 2.0]"
44,44,44,MED4C_W34,"{1.0: 'An appropriate use of medical technology', 2.0: 'Taking medical technology too far', 99.0: 'Refused'}",Do you think changing a baby's genetic characteristics to reduce the risk of a serious disease or condition that could occur over the course of his or her lifetime is an appropriate use of medical technology ?,"['An appropriate use of medical technology', 'Taking medical technology too far', 'Refused']","[1.0, 2.0]"
45,45,45,MED5_W34,"{1.0: 'Very well', 2.0: 'Fairly well', 3.0: 'Not too well', 4.0: 'Not at all well', 99.0: 'Refused'}","Thinking about what you have heard or read, how well do you think medical researchers understand the health risks and benefits of changing a baby's genetic characteristics?","['Very well', 'Fairly well', 'Not too well', 'Not at all well', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
46,46,46,MED6A_W34,"{1.0: 'Very likely', 2.0: 'Fairly likely', 3.0: 'Not too likely', 4.0: 'Not at all likely', 99.0: 'Refused'}","How likely is the following if gene editing to change a baby's genetic characteristics becomes widely available? Even if gene editing is used appropriately in some cases, others will use these techniques in ways that are morally unacceptable","['Very likely', 'Fairly likely', 'Not too likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
47,47,47,MED6B_W34,"{1.0: 'Very likely', 2.0: 'Fairly likely', 3.0: 'Not too likely', 4.0: 'Not at all likely', 99.0: 'Refused'}",How likely is the following if gene editing to change a baby's genetic characteristics becomes widely available? These techniques will help people live longer and better quality lives,"['Very likely', 'Fairly likely', 'Not too likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
48,48,48,MED6C_W34,"{1.0: 'Very likely', 2.0: 'Fairly likely', 3.0: 'Not too likely', 4.0: 'Not at all likely', 99.0: 'Refused'}",How likely is the following if gene editing to change a baby's genetic characteristics becomes widely available? We will use these techniques before we fully understand how they affect people's health,"['Very likely', 'Fairly likely', 'Not too likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
49,49,49,MED6D_W34,"{1.0: 'Very likely', 2.0: 'Fairly likely', 3.0: 'Not too likely', 4.0: 'Not at all likely', 99.0: 'Refused'}",How likely is the following if gene editing to change a baby's genetic characteristics becomes widely available? Inequality will increase because this option will be available only for the wealthy,"['Very likely', 'Fairly likely', 'Not too likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
50,50,50,MED6E_W34,"{1.0: 'Very likely', 2.0: 'Fairly likely', 3.0: 'Not too likely', 4.0: 'Not at all likely', 99.0: 'Refused'}",How likely is the following if gene editing to change a baby's genetic characteristics becomes widely available? Development of these techniques will pave the way for new medical advances that benefit society as a whole,"['Very likely', 'Fairly likely', 'Not too likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
51,51,51,MED7_W34,"{1.0: 'An appropriate use of medical technology', 2.0: 'Taking medical technology too far', 99.0: 'Refused'}","If gene editing to change a baby's genetic characteristics required testing on human embryos in order to develop these techniques, do you think this would be","['An appropriate use of medical technology', 'Taking medical technology too far', 'Refused']","[1.0, 2.0]"
52,52,52,BIOTECHA_W34,"{1.0: 'An appropriate use of technology', 2.0: 'Taking technology too far', 99.0: 'Refused'}",Do you think genetic engineering of animals to increase their production of specific proteins that will lead to more nutritious meat would be,"['An appropriate use of technology', 'Taking technology too far', 'Refused']","[1.0, 2.0]"
53,53,53,BIOTECHB_W34,"{1.0: 'An appropriate use of technology', 2.0: 'Taking technology too far', 99.0: 'Refused'}",Do you think bringing back an animal that is currently extinct by genetically engineering a closely-related species would be,"['An appropriate use of technology', 'Taking technology too far', 'Refused']","[1.0, 2.0]"
54,54,54,BIOTECHC_W34,"{1.0: 'An appropriate use of technology', 2.0: 'Taking technology too far', 99.0: 'Refused'}",Do you think genetic engineering of mosquitoes that would prevent them from reproducing in order to prevent the spread of some mosquito-borne diseases would be,"['An appropriate use of technology', 'Taking technology too far', 'Refused']","[1.0, 2.0]"
55,55,55,BIOTECHD_W34,"{1.0: 'An appropriate use of technology', 2.0: 'Taking technology too far', 99.0: 'Refused'}",Do you think genetic engineering of animals to grow organs or tissues that can be used for humans needing a transplant would be,"['An appropriate use of technology', 'Taking technology too far', 'Refused']","[1.0, 2.0]"
56,56,56,BIOTECHE_W34,"{1.0: 'An appropriate use of technology', 2.0: 'Taking technology too far', 99.0: 'Refused'}","Do you think genetic engineering of aquarium fish to change their appearance, causing them to glow would be","['An appropriate use of technology', 'Taking technology too far', 'Refused']","[1.0, 2.0]"
57,57,57,EVOONE_W34,"{1.0: 'Humans have evolved over time', 2.0: 'Humans have existed in their present form since the beginning of time', 99.0: 'Refused'}","Thinking about the development of human life on Earth which statement comes closer to your own views, even if neither is exactly right?","['Humans have evolved over time', 'Humans have existed in their present form since the beginning of time', 'Refused']","[1.0, 2.0]"
58,58,58,EVOTWO_W34,"{1.0: 'Humans have evolved over time', 2.0: 'Humans have existed in their present form since the beginning of time', 3.0: 'Other view', 99.0: 'Refused'}","Even if you are not sure, which of these is closer to your views?","['Humans have evolved over time', 'Humans have existed in their present form since the beginning of time', 'Other view', 'Refused']","[1.0, 2.0]"
59,59,59,EVOTHREE_W34,"{1.0: 'Humans have evolved over time due to processes such as natural selection; God or a higher power had no role in this proc', 2.0: 'Humans have evolved over time due to processes that were guided or allowed by God or a higher power', 99.0: 'Refused'}","Which of these statements comes closer to your own views, even if neither is exactly right?","['Humans have evolved over time due to processes such as natural selection; God or a higher power had no role in this proc', 'Humans have evolved over time due to processes that were guided or allowed by God or a higher power', 'Refused']","[1.0, 2.0]"
60,60,60,EVOPERS3_W34,"{1.0: 'Humans have evolved over time due to processes such as natural selection; God or a higher power had no role in this proc', 2.0: 'Humans have evolved over time due to processes that were guided or allowed by God or a higher power', 3.0: 'Humans have existed in their present form since the beginning of time', 99.0: 'Refused'}",Thinking about the development of human life on Earth which statement comes closest to your view?,"['Humans have evolved over time due to processes such as natural selection; God or a higher power had no role in this proc', 'Humans have evolved over time due to processes that were guided or allowed by God or a higher power', 'Humans have existed in their present form since the beginning of time', 'Refused']","[1.0, 2.0, 3.0]"
61,61,61,EVOPERS3A_W34,"{1.0: 'Humans have evolved over time due to processes such as natural selection; God or a higher power had no role in this proc', 2.0: 'Humans have evolved over time due to processes that were guided or allowed by God or a higher power', 3.0: 'Humans have existed in their present form since the beginning of time', 4.0: 'Other view', 99.0: 'Refused'}","Even if you are not sure, which statement comes closest to your view?","['Humans have evolved over time due to processes such as natural selection; God or a higher power had no role in this proc', 'Humans have evolved over time due to processes that were guided or allowed by God or a higher power', 'Humans have existed in their present form since the beginning of time', 'Other view', 'Refused']","[1.0, 2.0, 3.0]"
62,62,62,EVOBIOA_W34,"{1.0: 'Humans have evolved over time due to processes such as natural selection', 2.0: 'Humans have existed in their present form since the beginning of time', 8.0: 'Not sure', 99.0: 'Refused'}","From what you have heard or read, which of these statements about the development of human life on Earth comes closest to what most biological scientists say?","['Humans have evolved over time due to processes such as natural selection', 'Humans have existed in their present form since the beginning of time', 'Not sure', 'Refused']","[1.0, 2.0]"
63,63,63,EVOBIOB_W34,"{1.0: 'Humans have evolved over time due to processes such as natural selection', 2.0: 'Humans have existed in their present form since the beginning of time', 99.0: 'Refused'}","Even if you are not sure, from what you have heard or read, which of these statements about the development of human life on Earth comes closest to what most biological scientists say?","['Humans have evolved over time due to processes such as natural selection', 'Humans have existed in their present form since the beginning of time', 'Refused']","[1.0, 2.0]"
64,64,64,BIO15_W34,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","Have you seen a health care provider for an illness or medical condition in the past 12 months, or not?","['Yes', 'No', 'Refused']","[1.0, 2.0]"
65,65,65,G1_W34,"{1.0: 'Yes', 2.0: 'No', 8.0: 'Not sure', 99.0: 'Refused'}","Do you, or does anyone in your immediate family, have a gene that predisposes you to a serious disease such as Alzheimer's, cancer, heart disease or sickle cell anemia?","['Yes', 'No', 'Not sure', 'Refused']","[1.0, 2.0]"
66,66,66,G2_W34,"{1.0: 'Yes', 2.0: 'No', 8.0: 'Not sure', 99.0: 'Refused'}","Have you, or has anyone in your immediate family, ever had a genetic test, or haven't you done this?","['Yes', 'No', 'Not sure', 'Refused']","[1.0, 2.0]"
