,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
17,17,17,INFOKNOWe_W45,"{1.0: 'The average American should be able to recognize it', 2.0: 'It is too much to ask of the average American to be able to recognize it', 99.0: 'Refused'}",How do you feel about the average American's ability to recognize the following type of news and information? A video or image that is altered or made up to mislead the public,"['The average American should be able to recognize it', 'It is too much to ask of the average American to be able to recognize it', 'Refused']","[1.0, 2.0]"
18,18,18,INFOOWNa_W45,"{1.0: 'I find it easy to recognize it', 2.0: 'It find it hard to recognize it', 99.0: 'Refused'}",How do you feel about your own ability to recognize the following type of news and information? Made-up information that is intended to mislead the public,"['I find it easy to recognize it', 'It find it hard to recognize it', 'Refused']","[1.0, 2.0]"
19,19,19,INFOOWNb_W45,"{1.0: 'I find it easy to recognize it', 2.0: 'It find it hard to recognize it', 99.0: 'Refused'}",How do you feel about your own ability to recognize the following type of news and information? Satire about an issue or event,"['I find it easy to recognize it', 'It find it hard to recognize it', 'Refused']","[1.0, 2.0]"
20,20,20,INFOOWNc_W45,"{1.0: 'I find it easy to recognize it', 2.0: 'It find it hard to recognize it', 99.0: 'Refused'}",How do you feel about your own ability to recognize the following type of news and information? Breaking information that is published before everything is verified,"['I find it easy to recognize it', 'It find it hard to recognize it', 'Refused']","[1.0, 2.0]"
21,21,21,INFOOWNd_W45,"{1.0: 'I find it easy to recognize it', 2.0: 'It find it hard to recognize it', 99.0: 'Refused'}",How do you feel about your own ability to recognize the following type of news and information? Factual information presented to favor one side of an issue,"['I find it easy to recognize it', 'It find it hard to recognize it', 'Refused']","[1.0, 2.0]"
22,22,22,INFOOWNe_W45,"{1.0: 'I find it easy to recognize it', 2.0: 'It find it hard to recognize it', 99.0: 'Refused'}",How do you feel about your own ability to recognize the following type of news and information? A video or image that is altered or made up to mislead the public,"['I find it easy to recognize it', 'It find it hard to recognize it', 'Refused']","[1.0, 2.0]"
23,23,23,MEDIALOYAL3_W45,"{1.0: 'I consider myself to be loyal to the news source(s) I get my news from', 2.0: 'I am not particularly loyal to the news source(s) I get my news from', 99.0: 'Refused'}",Which of the following statements comes closer to your view?,"['I consider myself to be loyal to the news source(s) I get my news from', 'I am not particularly loyal to the news source(s) I get my news from', 'Refused']","[1.0, 2.0]"
24,24,24,LEAD_W45,"{1.0: 'Listen to the conversation more than lead', 2.0: 'Lead the conversation more than listen', 99.0: 'Refused'}","When you talk with friends and family about the news, do you tend to","['Listen to the conversation more than lead', 'Lead the conversation more than listen', 'Refused']","[1.0, 2.0]"
25,25,25,SEEK_W45,"{1.0: ""I mostly get news because I'm looking for it"", 2.0: 'I mostly get news because I happen to come across it', 99.0: 'Refused'}",Which statement best describes how you get news?,"[""I mostly get news because I'm looking for it"", 'I mostly get news because I happen to come across it', 'Refused']","[1.0, 2.0]"
26,26,26,INFORESTRICTa_W45,"{1.0: 'The freedom to publish and access it should be protected', 2.0: 'Steps should be taken to restrict it', 99.0: 'Refused'}",Which comes closer to your view about the following type of news and information? Made-up information that is intended to mislead the public,"['The freedom to publish and access it should be protected', 'Steps should be taken to restrict it', 'Refused']","[1.0, 2.0]"
27,27,27,INFORESTRICTb_W45,"{1.0: 'The freedom to publish and access it should be protected', 2.0: 'Steps should be taken to restrict it', 99.0: 'Refused'}",Which comes closer to your view about the following type of news and information? Satire about an issue or event,"['The freedom to publish and access it should be protected', 'Steps should be taken to restrict it', 'Refused']","[1.0, 2.0]"
28,28,28,INFORESTRICTc_W45,"{1.0: 'The freedom to publish and access it should be protected', 2.0: 'Steps should be taken to restrict it', 99.0: 'Refused'}",Which comes closer to your view about the following type of news and information? Breaking information that is published before everything is verified,"['The freedom to publish and access it should be protected', 'Steps should be taken to restrict it', 'Refused']","[1.0, 2.0]"
29,29,29,INFORESTRICTd_W45,"{1.0: 'The freedom to publish and access it should be protected', 2.0: 'Steps should be taken to restrict it', 99.0: 'Refused'}",Which comes closer to your view about the following type of news and information? Factual information presented to favor one side of an issue,"['The freedom to publish and access it should be protected', 'Steps should be taken to restrict it', 'Refused']","[1.0, 2.0]"
30,30,30,INFORESTRICTe_W45,"{1.0: 'The freedom to publish and access it should be protected', 2.0: 'Steps should be taken to restrict it', 99.0: 'Refused'}",Which comes closer to your view about the following type of news and information? A video or image that is altered or made up to mislead the public,"['The freedom to publish and access it should be protected', 'Steps should be taken to restrict it', 'Refused']","[1.0, 2.0]"
31,31,31,INFOWHYa_W45,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}",How much do you think to make money is a reason why made-up news and information is created?,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
32,32,32,INFOWHYb_W45,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}",How much do you think to push an agenda or viewpoint is a reason why made-up news and information is created?,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
33,33,33,INFOWHYc_W45,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}",How much do you think for fame is a reason why made-up news and information is created?,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
34,34,34,INFOWHYd_W45,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}",How much do you think to be funny is a reason why made-up news and information is created?,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
35,35,35,INFOCREATEa_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}",How much made-up news and information do you think is created by journalists,"['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
36,36,36,INFOCREATEb_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}",How much made-up news and information do you think is created by political leaders and their staff,"['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
37,37,37,INFOCREATEc_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}",How much made-up news and information do you think is created by members of the public,"['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
38,38,38,INFOCREATEd_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}",How much made-up news and information do you think is created by foreign-based individuals or groups,"['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
39,39,39,INFOCREATEe_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}",How much made-up news and information do you think is created by activist groups,"['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
40,40,40,MADEUPOFT_W45,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Hardly ever', 4.0: 'Never', 99.0: 'Refused'}",How often do you come across made-up news and information that is intended to mislead the public?,"['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
41,41,41,MADEUPSHARE1_W45,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}",Have you ever shared news and information that you later found out was made-up?,"['Yes', 'No', 'Refused']","[1.0, 2.0]"
42,42,42,MADEUPSHARE2_W45,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}",Have you ever shared news and information that you knew at the time was made-up?,"['Yes', 'No', 'Refused']","[1.0, 2.0]"
43,43,43,MADEUPSHAREWHY_W45,"{1.0: 'I thought it was surprising or entertaining', 2.0: 'I liked what it said', 3.0: 'I wanted to create a discussion about it', 4.0: 'I wanted to tell others it was inaccurate', 99.0: 'Refused'}",What is the main reason why you shared news and information that you knew at the time was made-up?,"['I thought it was surprising or entertaining', 'I liked what it said', 'I wanted to create a discussion about it', 'I wanted to tell others it was inaccurate', 'Refused']","[1, 1, 1, 1]"
44,44,44,MADEUPTOPICa_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}",How much made-up news and information do you think is created about politics and elections topics?,"['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
45,45,45,MADEUPTOPICb_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}",How much made-up news and information do you think is created about entertainment and celebrities topics?,"['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
46,46,46,MADEUPTOPICc_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}",How much made-up news and information do you think is created about science and technology topics?,"['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
47,47,47,MADEUPTOPICd_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}",How much made-up news and information do you think is created about Health and medicine topics?,"['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
48,48,48,MADEUPTOPICe_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}","How much made-up news and information do you think is created about emergencies, such as shootings or natural disasters topics?","['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
49,49,49,MADEUPTOPICf_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}",How much made-up news and information do you think is created about business and finance topics?,"['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
50,50,50,MADEUPLEVELa_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}","How much made-up news and information do you think is created about National issues, events and public figures?","['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
51,51,51,MADEUPLEVELb_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'None', 99.0: 'Refused'}","How much made-up news and information do you think is created about local issues, events and public figures?","['A lot', 'Some', 'Not much', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
52,52,52,MADEUPRESa_W45,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}",Has the issue of made-up news and information led you to stop getting news from a specific outlet?,"['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
53,53,53,MADEUPRESb_W45,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}",Has the issue of made-up news and information led you to reduce the amount of news you get overall?,"['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
54,54,54,MADEUPRESc_W45,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}",Has the issue of made-up news and information led you to check the facts of news stories yourself?,"['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
55,55,55,MADEUPRESd_W45,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}",Has the issue of made-up news and information led you to report or flag a story that you think is made-up?,"['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
56,56,56,MADEUPRESe_W45,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}",Has the issue of made-up news and information led you to change the way you use social media?,"['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
57,57,57,MADEUPIMPa_W45,"{1.0: 'Big impact', 2.0: 'Moderate impact', 3.0: 'Small impact', 4.0: 'No impact at all', 99.0: 'Refused'}","Overall, how much of an impact do you think made-up news and information has on americans' confidence in government institutions?","['Big impact', 'Moderate impact', 'Small impact', 'No impact at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
58,58,58,MADEUPIMPb_W45,"{1.0: 'Big impact', 2.0: 'Moderate impact', 3.0: 'Small impact', 4.0: 'No impact at all', 99.0: 'Refused'}","Overall, how much of an impact do you think made-up news and information has on americans' confidence in each other?","['Big impact', 'Moderate impact', 'Small impact', 'No impact at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
59,59,59,MADEUPIMPc_W45,"{1.0: 'Big impact', 2.0: 'Moderate impact', 3.0: 'Small impact', 4.0: 'No impact at all', 99.0: 'Refused'}","Overall, how much of an impact do you think made-up news and information has on political leaders' ability to get work done?","['Big impact', 'Moderate impact', 'Small impact', 'No impact at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
60,60,60,MADEUPIMPd_W45,"{1.0: 'Big impact', 2.0: 'Moderate impact', 3.0: 'Small impact', 4.0: 'No impact at all', 99.0: 'Refused'}","Overall, how much of an impact do you think made-up news and information has on journalists' ability to get the information they need for their stories?","['Big impact', 'Moderate impact', 'Small impact', 'No impact at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
61,61,61,MADEUPIMPe_W45,"{1.0: 'Big impact', 2.0: 'Moderate impact', 3.0: 'Small impact', 4.0: 'No impact at all', 99.0: 'Refused'}","Overall, how much of an impact do you think made-up news and information has on the public's ability to solve community problems?","['Big impact', 'Moderate impact', 'Small impact', 'No impact at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
62,62,62,MADEUPDIS_W45,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Hardly ever', 4.0: 'Never', 99.0: 'Refused'}",How often do you discuss the topic of made-up news and information with others?,"['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
63,63,63,DISAVOID_W45,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}",Have you ever avoided talking with someone because you thought they might bring made-up news and information into the conversation?,"['Yes', 'No', 'Refused']","[1.0, 2.0]"
64,64,64,SMSHARER_W45,"{1.0: 'Sharer of news', 2.0: 'Receiver of news', 99.0: 'Refused'}","On social media, do you think of yourself more as a","['Sharer of news', 'Receiver of news', 'Refused']","[1.0, 2.0]"
65,65,65,SMLIKESa_W45,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}",How much is each of the following a reason why you click on links to news stories on social media? The story was something I had been following in the news,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
66,66,66,SMLIKESb_W45,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}",How much is each of the following a reason why you click on links to news stories on social media? A friend recommended the story,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
67,67,67,SMLIKESc_W45,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}",How much is each of the following a reason why you click on links to news stories on social media? The story was published by a news organization I prefer,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
68,68,68,SMLIKESd_W45,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","How much is each of the following a reason why you click on links to news stories on social media? The story had a lot of shares, comments or likes","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
69,69,69,SMLIKESe_W45,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}",How much is each of the following a reason why you click on links to news stories on social media? I was interested in the topic,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
70,70,70,SMLIKESf_W45,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}",How much is each of the following a reason why you click on links to news stories on social media? The story was surprising or entertaining,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
71,71,71,SMSHARE_W45,"{1.0: 'A lot', 2.0: 'Some', 3.0: 'Not much', 4.0: 'Not at all', 5.0: ""I don't share news stories on social media"", 99.0: 'Refused'}","When you share a news story on social media, how much do you think it impacts the story's overall reach to the public?","['A lot', 'Some', 'Not much', 'Not at all', ""I don't share news stories on social media"", 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
72,72,72,MADEUPSMCLICK_W45,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Hardly ever', 4.0: 'Never', 5.0: ""I don't see these types of stories on social media"", 99.0: 'Refused'}","When you see a news story on social media that you think is made-up, how often do you click on the link to that story?","['Often', 'Sometimes', 'Hardly ever', 'Never', ""I don't see these types of stories on social media"", 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
73,73,73,MADEUPSMFOL1_W45,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}","Have you ever hidden, blocked or stopped following A news source or organization on social media because you thought they were posting made-up news and information?","['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
74,74,74,MADEUPSMFOL2_W45,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}","Have you ever hidden, blocked, or stopped following someone you know on social media because you thought they were posting made-up news and information?","['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
75,75,75,ONLINESOURCE_W45,"{1.0: 'Sources you are familiar with', 2.0: 'Sources you are not familiar with', 3.0: 'Not sure', 99.0: 'Refused'}","In general, does most of the news you see online come from","['Sources you are familiar with', 'Sources you are not familiar with', 'Not sure', 'Refused']","[1.0, 2.0]"
76,76,76,DIGWDOG_3_W45,"{1.0: 'Represents just one side', 2.0: 'Represents more than one side', 3.0: ""They don't send me news about political and social issues"", 99.0: 'Refused'}","Thinking about the news that your friends, family and acquaintances post or send you online about political and social issues, overall, do you think the mix of news you get from them","['Represents just one side', 'Represents more than one side', ""They don't send me news about political and social issues"", 'Refused']","[1.0, 2.0, 1.5]"
77,77,77,NEWSPROBa_W45,"{1.0: 'A very big problem', 2.0: 'A moderately big problem', 3.0: 'A small problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}",How much of a problem is the amount of made-up news and information when it comes to how the public stays informed about the basic facts of current issues and events?,"['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
78,78,78,NEWSPROBb_W45,"{1.0: 'A very big problem', 2.0: 'A moderately big problem', 3.0: 'A small problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}",How much of a problem is the public's difficulty distinguishing facts from opinions when it comes to how the public stays informed about the basic facts of current issues and events?,"['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
79,79,79,NEWSPROBc_W45,"{1.0: 'A very big problem', 2.0: 'A moderately big problem', 3.0: 'A small problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}",How much of a problem is too many different sources to choose from when it comes to how the public stays informed about the basic facts of current issues and events?,"['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
80,80,80,NEWSPROBd_W45,"{1.0: 'A very big problem', 2.0: 'A moderately big problem', 3.0: 'A small problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}",How much of a problem is too much news to keep up with when it comes to how the public stays informed about the basic facts of current issues and events?,"['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
81,81,81,NEWSPROBe_W45,"{1.0: 'A very big problem', 2.0: 'A moderately big problem', 3.0: 'A small problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}",How much of a problem is journalists inserting their own views when it comes to how the public stays informed about the basic facts of current issues and events?,"['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
82,82,82,VIDOFT_W45,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Hardly ever', 4.0: 'Never', 99.0: 'Refused'}",How often do you come across videos or images that have been altered or made-up to mislead the public?,"['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
83,83,83,MADEUPSOLVE_W45,"{1.0: 'Get better', 2.0: 'Stay the same', 3.0: 'Get worse', 99.0: 'Refused'}","Within the next five years, do you think the issue of made-up news and information will","['Get better', 'Stay the same', 'Get worse', 'Refused']","[1.0, 2.0, 3.0]"
84,84,84,INFOCHALa_W45,"{1.0: 'A very big challenge', 2.0: 'A moderately big challenge', 3.0: 'A small challenge', 4.0: 'Not a challenge at all', 99.0: 'Refused'}",How much of a challenge do you think political divides are in addressing made-up news and information?,"['A very big challenge', 'A moderately big challenge', 'A small challenge', 'Not a challenge at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
85,85,85,INFOCHALb_W45,"{1.0: 'A very big challenge', 2.0: 'A moderately big challenge', 3.0: 'A small challenge', 4.0: 'Not a challenge at all', 99.0: 'Refused'}",How much of a challenge do you think the public's lack of effort is in addressing made-up news and information?,"['A very big challenge', 'A moderately big challenge', 'A small challenge', 'Not a challenge at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
86,86,86,INFOCHALc_W45,"{1.0: 'A very big challenge', 2.0: 'A moderately big challenge', 3.0: 'A small challenge', 4.0: 'Not a challenge at all', 99.0: 'Refused'}",How much of a challenge do you think low awareness of current events are in addressing made-up news and information?,"['A very big challenge', 'A moderately big challenge', 'A small challenge', 'Not a challenge at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
