,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
17,17,17,LOYALTY_W49,"{1.0: 'Yes, belong to this', 2.0: 'No, do not belong to this', 99.0: 'Refused'}",Do you belong to any loyalty programs of a grocery store or a supermarket that you frequent?,"['Yes, belong to this', 'No, do not belong to this', 'Refused']","[1.0, 2.0]"
18,18,18,DNATEST_W49,"{1.0: 'Yes, have used this', 2.0: 'No, have not used this', 99.0: 'Refused'}",Have you ever used a mail-in DNA testing service from a company such as AncestryDNA or 23andMe?,"['Yes, have used this', 'No, have not used this', 'Refused']","[1.0, 2.0]"
19,19,19,TRACKCO1a_W49,"{1.0: 'All or almost all of it', 2.0: 'Most of it', 3.0: 'Some of it', 4.0: 'Very little of it', 5.0: 'None of it', 99.0: 'Refused'}","As far as you know, how much of what you do online or on your cellphone is being tracked by advertisers, technology firms or other companies?","['All or almost all of it', 'Most of it', 'Some of it', 'Very little of it', 'None of it', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
20,20,20,TRACKCO1b_W49,"{1.0: 'All or almost all of it', 2.0: 'Most of it', 3.0: 'Some of it', 4.0: 'Very little of it', 5.0: 'None of it', 99.0: 'Refused'}","As far as you know, how much of what you do offline like where you are or who you are talking to is being tracked by advertisers, technology firms or other companies?","['All or almost all of it', 'Most of it', 'Some of it', 'Very little of it', 'None of it', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
21,21,21,CONCERNCO_W49,"{1.0: 'Very concerned', 2.0: 'Somewhat concerned', 3.0: 'Not too concerned', 4.0: 'Not at all concerned', 99.0: 'Refused'}","How concerned are you, if at all, about how companies are using the data they collect about you?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
22,22,22,BENEFITCO_W49,"{1.0: 'A great deal', 2.0: 'Some', 3.0: 'Very little', 4.0: 'None', 99.0: 'Refused'}",How much do you feel you personally benefit from the data that companies collect about you?,"['A great deal', 'Some', 'Very little', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
23,23,23,CONTROLCO_W49,"{1.0: 'A great deal of control', 2.0: 'Some control', 3.0: 'Very little control', 4.0: 'No control', 99.0: 'Refused'}",How much control do you think you have over the data that companies collect about you?,"['A great deal of control', 'Some control', 'Very little control', 'No control', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
24,24,24,UNDERSTANDCO_W49,"{1.0: 'A great deal', 2.0: 'Some', 3.0: 'Very little', 4.0: 'Nothing', 99.0: 'Refused'}",How much do you feel you understand what companies are doing with the data they collect about you?,"['A great deal', 'Some', 'Very little', 'Nothing', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
25,25,25,POSNEGCO_W49,"{1.0: 'The benefits I get from companies collecting data about me outweigh the potential risks', 2.0: 'The potential risks of companies collecting data about me outweigh the benefits I get', 99.0: 'Refused'}","On balance, which would you say most accurately describes how you feel?","['The benefits I get from companies collecting data about me outweigh the potential risks', 'The potential risks of companies collecting data about me outweigh the benefits I get', 'Refused']","[1.0, 2.0]"
26,26,26,ANONYMOUS1CO_W49,"{1.0: 'Yes, it is possible', 2.0: 'No, it is not possible', 99.0: 'Refused'}",Do you think it is possible to go about daily life today without having companies collect data about you?,"['Yes, it is possible', 'No, it is not possible', 'Refused']","[1.0, 2.0]"
27,27,27,TRACKGOV1a_W49,"{1.0: 'All or almost all of it', 2.0: 'Most of it', 3.0: 'Some of it', 4.0: 'Very little of it', 5.0: 'None of it', 99.0: 'Refused'}","As far as you know, how much of what you do online or on your cellphone is being tracked by the government?","['All or almost all of it', 'Most of it', 'Some of it', 'Very little of it', 'None of it', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
28,28,28,TRACKGOV1b_W49,"{1.0: 'All or almost all of it', 2.0: 'Most of it', 3.0: 'Some of it', 4.0: 'Very little of it', 5.0: 'None of it', 99.0: 'Refused'}","As far as you know, how much of what you do offline like where you are or who you are talking to is being tracked by the government?","['All or almost all of it', 'Most of it', 'Some of it', 'Very little of it', 'None of it', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
29,29,29,CONCERNGOV_W49,"{1.0: 'Very concerned', 2.0: 'Somewhat concerned', 3.0: 'Not too concerned', 4.0: 'Not at all concerned', 99.0: 'Refused'}","How concerned are you, if at all, about how the government is using the data it collects about you?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
30,30,30,BENEFITGOV_W49,"{1.0: 'A great deal', 2.0: 'Some', 3.0: 'Very little', 4.0: 'None', 99.0: 'Refused'}",How much do you feel you personally benefit from the data the government collects about you?,"['A great deal', 'Some', 'Very little', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
31,31,31,CONTROLGOV_W49,"{1.0: 'A great deal of control', 2.0: 'Some control', 3.0: 'Very little control', 4.0: 'No control', 99.0: 'Refused'}",How much control do you think you have over the data the government collects about you?,"['A great deal of control', 'Some control', 'Very little control', 'No control', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
32,32,32,UNDERSTANDGOV_W49,"{1.0: 'A great deal', 2.0: 'Some', 3.0: 'Very little', 4.0: 'Nothing', 99.0: 'Refused'}",How much do you feel you understand what the government is doing with the data it collects about you?,"['A great deal', 'Some', 'Very little', 'Nothing', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
33,33,33,POSNEGGOV_W49,"{1.0: 'The benefits the government can provide by collecting data about me and others outweigh the potential risks', 2.0: 'The potential risks of the government collecting data about me and others outweigh the benefits it can provide', 99.0: 'Refused'}","On balance, which would you say most accurately describes how you feel?","['The benefits the government can provide by collecting data about me and others outweigh the potential risks', 'The potential risks of the government collecting data about me and others outweigh the benefits it can provide', 'Refused']","[1.0, 2.0]"
34,34,34,ANONYMOUS1GOV_W49,"{1.0: 'Yes, it is possible', 2.0: 'No, it is not possible', 99.0: 'Refused'}",Do you think it is possible to go about daily life today without having the government collect data about you?,"['Yes, it is possible', 'No, it is not possible', 'Refused']","[1.0, 2.0]"
35,35,35,CONCERNGRPa_W49,"{1.0: 'Concerned a lot', 2.0: 'Concerned a little', 3.0: 'Not concerned', 99.0: 'Refused'}","How concerned are you, if at all, about how much personal information law enforcement agencies might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']","[1.0, 2.0, 3.0]"
36,36,36,CONCERNGRPb_W49,"{1.0: 'Concerned a lot', 2.0: 'Concerned a little', 3.0: 'Not concerned', 99.0: 'Refused'}","How concerned are you, if at all, about how much personal information advertisers might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']","[1.0, 2.0, 3.0]"
37,37,37,CONCERNGRPc_W49,"{1.0: 'Concerned a lot', 2.0: 'Concerned a little', 3.0: 'Not concerned', 99.0: 'Refused'}","How concerned are you, if at all, about how much personal information your employer might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']","[1.0, 2.0, 3.0]"
38,38,38,CONCERNGRPd_W49,"{1.0: 'Concerned a lot', 2.0: 'Concerned a little', 3.0: 'Not concerned', 99.0: 'Refused'}","How concerned are you, if at all, about how much personal information the companies you buy things from might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']","[1.0, 2.0, 3.0]"
39,39,39,CONCERNGRPe_W49,"{1.0: 'Concerned a lot', 2.0: 'Concerned a little', 3.0: 'Not concerned', 99.0: 'Refused'}","How concerned are you, if at all, about how much personal information your friends and family might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']","[1.0, 2.0, 3.0]"
40,40,40,CONCERNGRPf_W49,"{1.0: 'Concerned a lot', 2.0: 'Concerned a little', 3.0: 'Not concerned', 99.0: 'Refused'}","How concerned are you, if at all, about how much personal information the social media sites you use might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']","[1.0, 2.0, 3.0]"
41,41,41,CONTROLGRPa_W49,"{1.0: 'A lot of control', 2.0: 'A little control', 3.0: 'No control', 99.0: 'Refused'}","How much control, if any, do you think you have over who can access your posts and activities on social media?","['A lot of control', 'A little control', 'No control', 'Refused']","[1.0, 2.0, 3.0]"
42,42,42,CONTROLGRPb_W49,"{1.0: 'A lot of control', 2.0: 'A little control', 3.0: 'No control', 4.0: 'Offline: does not have internet', 99.0: 'Refused'}","How much control, if any, do you think you have over who can access the search terms you use online?","['A lot of control', 'A little control', 'No control', 'Offline: does not have internet', 'Refused']","[1.0, 2.0, 3.0, 2.0]"
43,43,43,CONTROLGRPc_W49,"{1.0: 'A lot of control', 2.0: 'A little control', 3.0: 'No control', 99.0: 'Refused'}","How much control, if any, do you think you have over who can access the purchases you've made, either online or in person?","['A lot of control', 'A little control', 'No control', 'Refused']","[1.0, 2.0, 3.0]"
44,44,44,CONTROLGRPd_W49,"{1.0: 'A lot of control', 2.0: 'A little control', 3.0: 'No control', 99.0: 'Refused'}","How much control, if any, do you think you have over who can access your physical location?","['A lot of control', 'A little control', 'No control', 'Refused']","[1.0, 2.0, 3.0]"
45,45,45,CONTROLGRPe_W49,"{1.0: 'A lot of control', 2.0: 'A little control', 3.0: 'No control', 4.0: 'Offline: does not have internet', 99.0: 'Refused'}","How much control, if any, do you think you have over who can access the websites you visit?","['A lot of control', 'A little control', 'No control', 'Offline: does not have internet', 'Refused']","[1.0, 2.0, 3.0, 2.0]"
46,46,46,CONTROLGRPf_W49,"{1.0: 'A lot of control', 2.0: 'A little control', 3.0: 'No control', 99.0: 'Refused'}","How much control, if any, do you think you have over who can access the private conversations you've had online or using text messaging?","['A lot of control', 'A little control', 'No control', 'Refused']","[1.0, 2.0, 3.0]"
47,47,47,PP1_W49,"{1.0: 'Almost daily', 2.0: 'About once a week', 3.0: 'About once a month', 4.0: 'Less frequently', 5.0: 'Never', 99.0: 'Refused'}",How often are you asked to agree to the terms and conditions of a company's privacy policy?,"['Almost daily', 'About once a week', 'About once a month', 'Less frequently', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
48,48,48,PP2_W49,"{1.0: 'Always', 2.0: 'Often', 3.0: 'Sometimes', 4.0: 'Never', 99.0: 'Refused'}","When you are asked to agree to a company's privacy policy, how often do you read it before agreeing to it?","['Always', 'Often', 'Sometimes', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
49,49,49,PP3_W49,"{1.0: 'Read it all the way through', 2.0: 'Read it part of the way through', 3.0: 'Glance over it without reading it closely', 99.0: 'Refused'}","When you read a privacy policy, what do you typically do?","['Read it all the way through', 'Read it part of the way through', 'Glance over it without reading it closely', 'Refused']","[1.0, 2.0, 3.0]"
50,50,50,PP4_W49,"{1.0: 'A great deal', 2.0: 'Some', 3.0: 'Very little', 4.0: 'Not at all', 99.0: 'Refused'}",How much do you typically understand the privacy policies you read?,"['A great deal', 'Some', 'Very little', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
51,51,51,PP5a_W49,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not confident at all', 99.0: 'Refused'}","How confident are you, if at all, that companies will follow what their privacy policies say they will do with your personal information?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not confident at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
52,52,52,PP5b_W49,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not confident at all', 99.0: 'Refused'}","How confident are you, if at all, that companies will promptly notify you if your personal data has been misused or compromised?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not confident at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
53,53,53,PP5c_W49,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not confident at all', 99.0: 'Refused'}","How confident are you, if at all, that companies will publicly admit mistakes and take responsibility when they misuse or compromise their users' personal data?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not confident at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
54,54,54,PP5d_W49,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not confident at all', 99.0: 'Refused'}","How confident are you, if at all, that companies will use your personal information in ways you will feel comfortable with?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not confident at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
55,55,55,PP5e_W49,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not confident at all', 99.0: 'Refused'}","How confident are you, if at all, that companies will be held accountable by the government if they misuse or compromise your data?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not confident at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
56,56,56,PP6a_W49,"{1.0: 'Very comfortable', 2.0: 'Somewhat comfortable', 3.0: 'Not too comfortable', 4.0: 'Not comfortable at all', 99.0: 'Refused'}","How comfortable are you, if at all, with companies using your personal data to help improve their fraud prevention systems?","['Very comfortable', 'Somewhat comfortable', 'Not too comfortable', 'Not comfortable at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
57,57,57,PP6b_W49,"{1.0: 'Very comfortable', 2.0: 'Somewhat comfortable', 3.0: 'Not too comfortable', 4.0: 'Not comfortable at all', 99.0: 'Refused'}","How comfortable are you, if at all, with companies using your personal data sharing it with outside groups doing research that might help improve society?","['Very comfortable', 'Somewhat comfortable', 'Not too comfortable', 'Not comfortable at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
58,58,58,PP6c_W49,"{1.0: 'Very comfortable', 2.0: 'Somewhat comfortable', 3.0: 'Not too comfortable', 4.0: 'Not comfortable at all', 99.0: 'Refused'}","How comfortable are you, if at all, with companies using your personal data to help them develop new products?","['Very comfortable', 'Somewhat comfortable', 'Not too comfortable', 'Not comfortable at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
59,59,59,PRIVACYREG_W49,"{1.0: 'A great deal', 2.0: 'Some', 3.0: 'Very little', 4.0: 'Not at all', 99.0: 'Refused'}",How much do you feel you understand the laws and regulations that are currently in place to protect your data privacy?,"['A great deal', 'Some', 'Very little', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
60,60,60,GOVREGV1_W49,"{1.0: 'More regulation', 2.0: 'Less regulation', 3.0: 'About the same amount', 99.0: 'Refused'}",How much government regulation of what companies can do with their customers' personal information do you think there should be?,"['More regulation', 'Less regulation', 'About the same amount', 'Refused']","[1.0, 2.0, 1.5]"
61,61,61,GOVREGV2_W49,"{1.0: 'Better tools for allowing people to control their personal information themselves', 2.0: ""Stronger laws governing what companies can and cannot do with people's personal information"", 99.0: 'Refused'}",Which of the following do you think would be a more effective way to safeguard people's personal information?,"['Better tools for allowing people to control their personal information themselves', ""Stronger laws governing what companies can and cannot do with people's personal information"", 'Refused']","[1.0, 2.0]"
62,62,62,SHARE1_W49,"{1.0: 'Yes, have done this', 2.0: 'No, have not done this', 99.0: 'Refused'}",Have you recently decided not to use a product or service because you were worried about how much personal information would be collected about you?,"['Yes, have done this', 'No, have not done this', 'Refused']","[1.0, 2.0]"
63,63,63,PWMAN_W49,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","Do you use a password manager, such as LastPass or iCloud Keychain, to help keep track of your online passwords?","['Yes', 'No', 'Refused']","[1.0, 2.0]"
64,64,64,PWMAN2_W49,"{1.0: ""Don't know what that is"", 2.0: 'My passwords are secure enough', 3.0: ""Don't need it"", 4.0: 'Too expensive', 5.0: 'Too complicated', 6.0: ""Don't trust them"", 7.0: ""Don't think they are effective"", 8.0: 'Other reason', 9.0: 'Offline: does not have internet', 99.0: 'Refused'}",What is the main reason you do not use a password manager?,"[""Don't know what that is"", 'My passwords are secure enough', ""Don't need it"", 'Too expensive', 'Too complicated', ""Don't trust them"", ""Don't think they are effective"", 'Other reason', 'Offline: does not have internet', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 4.5]"
65,65,65,SMARTPHONE_W49,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}",Do you have a smartphone?,"['Yes', 'No', 'Refused']","[1.0, 2.0]"
66,66,66,SMARTAPP_W49,"{1.0: 'Set them to update automatically', 2.0: 'Update them yourself as soon as you are notified a new version is available', 3.0: ""Update them yourself whenever it's convenient"", 4.0: 'Never install app updates', 99.0: 'Refused'}",How do you typically update the apps on your smartphone?,"['Set them to update automatically', 'Update them yourself as soon as you are notified a new version is available', ""Update them yourself whenever it's convenient"", 'Never install app updates', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
67,67,67,PUBLICDATA_W49,"{1.0: 'Discover potentially useful information about others', 2.0: 'Keep things about themselves that might be potentially damaging from being searchable online', 99.0: 'Refused'}",Today a wide range of information about people is searchable online. Do you think it is more important for people to have the ability to,"['Discover potentially useful information about others', 'Keep things about themselves that might be potentially damaging from being searchable online', 'Refused']","[1.0, 2.0]"
68,68,68,RTBFa_W49,"{1.0: 'Yes, should be able to remove this from online searches', 2.0: 'No, should not be able to remove this from online searches', 99.0: 'Refused'}","Do you think that all Americans should have the right to have data collected by law enforcement, such as criminal records or mugshots removed from public online search results?","['Yes, should be able to remove this from online searches', 'No, should not be able to remove this from online searches', 'Refused']","[1.0, 2.0]"
69,69,69,RTBFb_W49,"{1.0: 'Yes, should be able to remove this from online searches', 2.0: 'No, should not be able to remove this from online searches', 99.0: 'Refused'}",Do you think that all Americans should have the right to have information about their employment history or work record removed from public online search results?,"['Yes, should be able to remove this from online searches', 'No, should not be able to remove this from online searches', 'Refused']","[1.0, 2.0]"
70,70,70,RTBFc_W49,"{1.0: 'Yes, should be able to remove this from online searches', 2.0: 'No, should not be able to remove this from online searches', 99.0: 'Refused'}",Do you think that all Americans should have the right to have negative media coverage removed from public online search results?,"['Yes, should be able to remove this from online searches', 'No, should not be able to remove this from online searches', 'Refused']","[1.0, 2.0]"
71,71,71,RTBFd_W49,"{1.0: 'Yes, should be able to remove this from online searches', 2.0: 'No, should not be able to remove this from online searches', 99.0: 'Refused'}",Do you think that all Americans should have the right to have potentially embarrassing photos or videos removed from public online search results?,"['Yes, should be able to remove this from online searches', 'No, should not be able to remove this from online searches', 'Refused']","[1.0, 2.0]"
72,72,72,RTDa_W49,"{1.0: 'Yes, should have the right to have this deleted', 2.0: 'No, should not have  the right to have this deleted', 99.0: 'Refused'}","Do you think that all Americans should have the right to have the following data about themselves be permanently deleted by the people or organizations who have that information? Data collected by law enforcement, such as criminal records or mugshots","['Yes, should have the right to have this deleted', 'No, should not have  the right to have this deleted', 'Refused']","[1.0, 2.0]"
73,73,73,RTDb_W49,"{1.0: 'Yes, should have the right to have this deleted', 2.0: 'No, should not have  the right to have this deleted', 99.0: 'Refused'}",Do you think that all Americans should have the right to have the following data about themselves be permanently deleted by the people or organizations who have that information? Potentially embarrassing photos or videos,"['Yes, should have the right to have this deleted', 'No, should not have  the right to have this deleted', 'Refused']","[1.0, 2.0]"
74,74,74,RTDc_W49,"{1.0: 'Yes, should have the right to have this deleted', 2.0: 'No, should not have  the right to have this deleted', 99.0: 'Refused'}",Do you think that all Americans should have the right to have the following data about themselves be permanently deleted by the people or organizations who have that information? Medical data collected by a health provider,"['Yes, should have the right to have this deleted', 'No, should not have  the right to have this deleted', 'Refused']","[1.0, 2.0]"
75,75,75,RTDd_W49,"{1.0: 'Yes, should have the right to have this deleted', 2.0: 'No, should not have  the right to have this deleted', 99.0: 'Refused'}",Do you think that all Americans should have the right to have the following data about themselves be permanently deleted by the people or organizations who have that information? Financial data collected by their tax preparer,"['Yes, should have the right to have this deleted', 'No, should not have  the right to have this deleted', 'Refused']","[1.0, 2.0]"
76,76,76,PROFILE3_W49,"{1.0: 'Yes, frequently', 2.0: 'Yes, on occasion', 3.0: 'No', 4.0: 'Not sure', 99.0: 'Refused'}",Do you ever see advertisements or solicitations that appear to be based on a profile that has been made of you using your personal data?,"['Yes, frequently', 'Yes, on occasion', 'No', 'Not sure', 'Refused']","[1.0, 2.0, 3.0]"
77,77,77,PROFILE5_W49,"{1.0: 'Very well', 2.0: 'Somewhat well', 3.0: 'Not too well', 4.0: 'Not well at all', 99.0: 'Refused'}","In general, how well do these advertisements accurately reflect your actual interests and characteristics?","['Very well', 'Somewhat well', 'Not too well', 'Not well at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
78,78,78,DATAUSEa_W49,"{1.0: 'Acceptable', 2.0: 'Unacceptable', 3.0: 'Not sure', 99.0: 'Refused'}",Do you think the following uses of data/information are acceptable or unacceptable? The government collecting data about all Americans to assess who might be a potential terrorist threat,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']","[1.0, 2.0]"
79,79,79,DATAUSEb_W49,"{1.0: 'Acceptable', 2.0: 'Unacceptable', 3.0: 'Not sure', 99.0: 'Refused'}",Do you think the following uses of data/information are acceptable or unacceptable? Poorly performing schools sharing data about their students with a nonprofit group seeking to help improve educational outcomes,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']","[1.0, 2.0]"
80,80,80,DATAUSEc_W49,"{1.0: 'Acceptable', 2.0: 'Unacceptable', 3.0: 'Not sure', 99.0: 'Refused'}",Do you think the following uses of data/information are acceptable or unacceptable? DNA testing companies sharing their customers' genetic data with law enforcement agencies in order to help solve crimes,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']","[1.0, 2.0]"
81,81,81,DATAUSEd_W49,"{1.0: 'Acceptable', 2.0: 'Unacceptable', 3.0: 'Not sure', 99.0: 'Refused'}",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']","[1.0, 2.0]"
82,82,82,DATAUSEe_W49,"{1.0: 'Acceptable', 2.0: 'Unacceptable', 3.0: 'Not sure', 99.0: 'Refused'}","Do you think the following uses of data/information are acceptable or unacceptable? A social media company monitoring its users' posts for signs of depression, so they can identify people who are at risk of self-harm and connect them to counsel","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']","[1.0, 2.0]"
83,83,83,DATAUSEf_W49,"{1.0: 'Acceptable', 2.0: 'Unacceptable', 3.0: 'Not sure', 99.0: 'Refused'}",Do you think the following uses of data/information are acceptable or unacceptable? Makers of smart speakers sharing audio recordings of their customers with law enforcement to help with criminal investigations,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']","[1.0, 2.0]"
84,84,84,FACE1_W49,"{1.0: 'A lot', 2.0: 'A little', 3.0: 'Nothing at all', 99.0: 'Refused'}",How much have you heard or read about the development of automated facial recognition technology that can identify someone based on a picture or video that includes their face?,"['A lot', 'A little', 'Nothing at all', 'Refused']","[1.0, 2.0, 3.0]"
