,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
17,17,17,CARS9C_W27,"{1.0: 'Strongly favor', 2.0: 'Favor', 3.0: 'Oppose', 4.0: 'Strongly oppose', 99.0: 'Refused'}","Would you strongly favor, favor, oppose, or strongly oppose the following rules and regulations for driverless vehicles? Requiring them to have a person in the driver's seat who could take control in an emergency situation","['Strongly favor', 'Favor', 'Oppose', 'Strongly oppose', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
18,18,18,CARS10A_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","If driverless vehicles become widespread, which of the following do you think are likely to happen as a result? Elderly and disabled people will be able to live more independently","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
19,19,19,CARS10B_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","If driverless vehicles become widespread, which of the following do you think are likely to happen as a result? Many people who drive for a living would lose their jobs","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
20,20,20,CARS10C_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","If driverless vehicles become widespread, which of the following do you think are likely to happen as a result? Owning a car would become much less important to people","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
21,21,21,CARS10D_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","If driverless vehicles become widespread, which of the following do you think are likely to happen as a result? Most people would never learn how to drive a car on their own","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
22,22,22,CARS10E_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","If driverless vehicles become widespread, which of the following do you think are likely to happen as a result? There would be much less traffic in major cities","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
23,23,23,WORK2_W27,"{1.0: 'Too much importance', 2.0: 'Not enough importance', 3.0: 'Just about right', 99.0: 'Refused'}","On a different subject, would you say that society generally places too much importance on working and having a job, not enough importance on working and having a job, or is it just about right?","['Too much importance', 'Not enough importance', 'Just about right', 'Refused']","[1.0, 2.0, 1.5]"
24,24,24,WORK3A_W27,"{1.0: 'Positive impact', 2.0: 'Negative impact', 3.0: 'No impact either way', 99.0: 'Refused'}",What impact have the following technologies had on you and your job or career? Industrial robots,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']","[1.0, 2.0, 1.5]"
25,25,25,WORK3B_W27,"{1.0: 'Positive impact', 2.0: 'Negative impact', 3.0: 'No impact either way', 99.0: 'Refused'}",What impact have the following technologies had on you and your job or career? Word processing or spreadsheet software,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']","[1.0, 2.0, 1.5]"
26,26,26,WORK3C_W27,"{1.0: 'Positive impact', 2.0: 'Negative impact', 3.0: 'No impact either way', 99.0: 'Refused'}",What impact have the following technologies had on you and your job or career? Email or social media,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']","[1.0, 2.0, 1.5]"
27,27,27,WORK3D_W27,"{1.0: 'Positive impact', 2.0: 'Negative impact', 3.0: 'No impact either way', 99.0: 'Refused'}",What impact have the following technologies had on you and your job or career? Software that manages your daily work schedule or routine,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']","[1.0, 2.0, 1.5]"
28,28,28,WORK3E_W27,"{1.0: 'Positive impact', 2.0: 'Negative impact', 3.0: 'No impact either way', 99.0: 'Refused'}",What impact have the following technologies had on you and your job or career? Smartphones,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']","[1.0, 2.0, 1.5]"
29,29,29,WORK3F_W27,"{1.0: 'Positive impact', 2.0: 'Negative impact', 3.0: 'No impact either way', 99.0: 'Refused'}",What impact have the following technologies had on you and your job or career? Technologies that help customers serve themselves on their own,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']","[1.0, 2.0, 1.5]"
30,30,30,WORK4A_W27,"{1.0: 'More demanding', 2.0: 'Less demanding', 3.0: 'No impact either way', 99.0: 'Refused'}","Thinking about how demanding your work is, has technology generally made your work","['More demanding', 'Less demanding', 'No impact either way', 'Refused']","[1.0, 2.0, 1.5]"
31,31,31,WORK4B_W27,"{1.0: 'More interesting', 2.0: 'Less interesting', 3.0: 'No impact either way', 99.0: 'Refused'}","Thinking about how interesting your work is, has technology generally made your work","['More interesting', 'Less interesting', 'No impact either way', 'Refused']","[1.0, 2.0, 1.5]"
32,32,32,WORK4C_W27,"{1.0: 'Increased your opportunities', 2.0: 'Decreased your opportunities', 3.0: 'No impact either way', 99.0: 'Refused'}","Thinking about opportunities for advancement in your career, do you feel that technology has","['Increased your opportunities', 'Decreased your opportunities', 'No impact either way', 'Refused']","[1.0, 2.0, 1.5]"
33,33,33,ROBJOB1_W27,"{1.0: 'A lot', 2.0: 'A little', 3.0: 'Nothing at all', 99.0: 'Refused'}","Please consider the following scenario - in the future, robots and computers with advanced capabilities may be able to do most of the jobs that are currently done by humans today. How much have you heard, read, or thought about this idea before today?","['A lot', 'A little', 'Nothing at all', 'Refused']","[1.0, 2.0, 3.0]"
34,34,34,ROBJOB2_W27,"{1.0: 'Extremely realistic', 2.0: 'Somewhat realistic', 3.0: 'Not very realistic', 4.0: 'Not at all realistic', 99.0: 'Refused'}","Based on what you know, does the idea of robots and computers being able to do most of the jobs currently done by humans in the future seem","['Extremely realistic', 'Somewhat realistic', 'Not very realistic', 'Not at all realistic', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
35,35,35,ROBJOB3A_W27,"{1.0: 'Very enthusiastic', 2.0: 'Somewhat enthusiastic', 3.0: 'Not too enthusiastic', 4.0: 'Not at all enthusiastic', 99.0: 'Refused'}","How enthusiastic are you, if at all, about the possibility of robots and computers being able to do most of the jobs currently done by humans in the future, for society as a whole?","['Very enthusiastic', 'Somewhat enthusiastic', 'Not too enthusiastic', 'Not at all enthusiastic', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
36,36,36,ROBJOB3B_W27,"{1.0: 'Very worried', 2.0: 'Somewhat worried', 3.0: 'Not too worried', 4.0: 'Not at all worried', 99.0: 'Refused'}","How worried are you, if at all, about the possibility of robots and computers being able to do most of the jobs currently done by humans in the future, for society as a whole?","['Very worried', 'Somewhat worried', 'Not too worried', 'Not at all worried', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
37,37,37,ROBJOB4A_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}",Do you think the following are likely to happen as a result of robots and computers being able to do most of the jobs currently done by humans in the future? Inequality between rich and poor would be much worse than it is today,"['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
38,38,38,ROBJOB4B_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}",Do you think the following are likely to happen as a result of robots and computers being able to do most of the jobs currently done by humans in the future? People would have a hard time finding things to do with their lives,"['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
39,39,39,ROBJOB4C_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}",Do you think the following are likely to happen as a result of robots and computers being able to do most of the jobs currently done by humans in the future? People would be able to focus less on work and more on the things that really matter to them in life,"['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
40,40,40,ROBJOB4D_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}",Do you think the following are likely to happen as a result of robots and computers being able to do most of the jobs currently done by humans in the future? The economy as a whole would be much more efficient,"['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
41,41,41,ROBJOB4E_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","Do you think the following are likely to happen as a result of robots and computers being able to do most of the jobs currently done by humans in the future? The economy would create many new, better-paying jobs for humans","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
42,42,42,ROBJOB4F_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}",Do you think the following are likely to happen as a result of robots and computers being able to do most of the jobs currently done by humans in the future? Humans would find their jobs more meaningful and fulfilling since machines would mostly be doing things that humans find unappealing,"['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
43,43,43,ROBJOB5B_W27,"{1.0: 'Strongly favor', 2.0: 'Favor', 3.0: 'Oppose', 4.0: 'Strongly oppose', 99.0: 'Refused'}",Would you favor or oppose the following? If robots and computers were mostly limited to doing jobs that are dangerous or unhealthy for humans to do,"['Strongly favor', 'Favor', 'Oppose', 'Strongly oppose', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
44,44,44,ROBJOB5C_W27,"{1.0: 'Strongly favor', 2.0: 'Favor', 3.0: 'Oppose', 4.0: 'Strongly oppose', 99.0: 'Refused'}","Would you favor or oppose the following? If people had the option of paying extra to interact with a human, rather than a robot or computer, when buying a product or service","['Strongly favor', 'Favor', 'Oppose', 'Strongly oppose', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
45,45,45,ROBJOB5D_W27,"{1.0: 'Strongly favor', 2.0: 'Favor', 3.0: 'Oppose', 4.0: 'Strongly oppose', 99.0: 'Refused'}",Would you favor or oppose the following? If the federal government created a national service program that paid people to perform tasks even if a robot or computer could do those tasks faster or cheaper,"['Strongly favor', 'Favor', 'Oppose', 'Strongly oppose', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
46,46,46,ROBJOB6_W27,"{1.0: 'The government would have an obligation to take care of people whose jobs are displaced by robots and computers', 2.0: 'Individuals would have an obligation to take care of their own financial well-being, even if robots and computers', 99.0: 'Refused'}","Which of the following statements best describes how you feel, even if neither is exactly right?","['The government would have an obligation to take care of people whose jobs are displaced by robots and computers', 'Individuals would have an obligation to take care of their own financial well-being, even if robots and computers', 'Refused']","[1.0, 2.0]"
47,47,47,ROBJOB7_W27,"{1.0: 'If businesses can receive better work at lower cost by replacing humans with robots and computers, they are justified', 2.0: 'There should be limits on how many jobs businesses can replace with robots and computers, even if they can do those', 99.0: 'Refused'}","Which of the following statements best describes how you feel, even if neither is exactly right?","['If businesses can receive better work at lower cost by replacing humans with robots and computers, they are justified', 'There should be limits on how many jobs businesses can replace with robots and computers, even if they can do those', 'Refused']","[1.0, 2.0]"
48,48,48,ROBJOB8A_W27,"{1.0: 'Very likely', 2.0: 'Somewhat likely', 3.0: 'Not very likely', 4.0: 'Not at all likely', 99.0: 'Refused'}","Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a software engineer will be mostly replaced by robots or computers in your lifetime?","['Very likely', 'Somewhat likely', 'Not very likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
49,49,49,ROBJOB8B_W27,"{1.0: 'Very likely', 2.0: 'Somewhat likely', 3.0: 'Not very likely', 4.0: 'Not at all likely', 99.0: 'Refused'}","Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a legal clerk will be mostly replaced by robots or computers in your lifetime?","['Very likely', 'Somewhat likely', 'Not very likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
50,50,50,ROBJOB8C_W27,"{1.0: 'Very likely', 2.0: 'Somewhat likely', 3.0: 'Not very likely', 4.0: 'Not at all likely', 99.0: 'Refused'}","Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a nurse will be mostly replaced by robots or computers in your lifetime?","['Very likely', 'Somewhat likely', 'Not very likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
51,51,51,ROBJOB8D_W27,"{1.0: 'Very likely', 2.0: 'Somewhat likely', 3.0: 'Not very likely', 4.0: 'Not at all likely', 99.0: 'Refused'}","Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a construction worker will be mostly replaced by robots or computers in your lifetime?","['Very likely', 'Somewhat likely', 'Not very likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
52,52,52,ROBJOB8E_W27,"{1.0: 'Very likely', 2.0: 'Somewhat likely', 3.0: 'Not very likely', 4.0: 'Not at all likely', 99.0: 'Refused'}","Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a fast food worker will be mostly replaced by robots or computers in your lifetime?","['Very likely', 'Somewhat likely', 'Not very likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
53,53,53,ROBJOB8F_W27,"{1.0: 'Very likely', 2.0: 'Somewhat likely', 3.0: 'Not very likely', 4.0: 'Not at all likely', 99.0: 'Refused'}","Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a teacher will be mostly replaced by robots or computers in your lifetime?","['Very likely', 'Somewhat likely', 'Not very likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
54,54,54,ROBJOB8G_W27,"{1.0: 'Very likely', 2.0: 'Somewhat likely', 3.0: 'Not very likely', 4.0: 'Not at all likely', 99.0: 'Refused'}","Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a insurance claims processor will be mostly replaced by robots or computers in your lifetime?","['Very likely', 'Somewhat likely', 'Not very likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
55,55,55,ROBJOB9_W27,"{1.0: 'Very likely', 2.0: 'Somewhat likely', 3.0: 'Not very likely', 4.0: 'Not at all likely', 99.0: 'Refused'}","How likely, if at all, do you think it is that your own job or profession will be mostly done by robots or computers in your lifetime?","['Very likely', 'Somewhat likely', 'Not very likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
56,56,56,WORK5A_W27,"{1.0: 'Yes', 2.0: 'No', 3.0: ""I'm not sure"", 99.0: 'Refused'}","Have you yourself ever lost a job because your employer replaced your position with a machine, robot or computer program?","['Yes', 'No', ""I'm not sure"", 'Refused']","[1.0, 2.0, 1.5]"
57,57,57,WORK6_W27,"{1.0: 'Yes', 2.0: 'No', 3.0: ""I'm not sure"", 99.0: 'Refused'}","Have you ever had your pay or hours reduced because your employer replaced some aspect of your job with a machine, robot or computer program?","['Yes', 'No', ""I'm not sure"", 'Refused']","[1.0, 2.0, 1.5]"
58,58,58,WORK7_W27,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","Do you personally know anyone who has lost a job, or had their pay or hours reduced, because their employer replaced their work with a machine, robot or computer program?","['Yes', 'No', 'Refused']","[1.0, 2.0]"
59,59,59,CAREGIV1_W27,"{1.0: 'A lot', 2.0: 'A little', 3.0: 'Nothing at all', 99.0: 'Refused'}","Please consider the following scenario - in the future, people could be provided with a robot caregiver that would allow them to continue living in their own home as they age. How much have you heard, read, or thought about this idea before today?","['A lot', 'A little', 'Nothing at all', 'Refused']","[1.0, 2.0, 3.0]"
60,60,60,CAREGIV2_W27,"{1.0: 'Extremely realistic', 2.0: 'Somewhat realistic', 3.0: 'Not very realistic', 4.0: 'Not at all realistic', 99.0: 'Refused'}",Based on what you know does the concept of a robot caregiver for the elderly seem,"['Extremely realistic', 'Somewhat realistic', 'Not very realistic', 'Not at all realistic', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
61,61,61,CAREGIV3A_W27,"{1.0: 'Very enthusiastic', 2.0: 'Somewhat enthusiastic', 3.0: 'Not too enthusiastic', 4.0: 'Not at all enthusiastic', 99.0: 'Refused'}","How enthusiastic are you, if at all, about the possibility of a robot caregiver for society as a whole?","['Very enthusiastic', 'Somewhat enthusiastic', 'Not too enthusiastic', 'Not at all enthusiastic', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
62,62,62,CAREGIV3B_W27,"{1.0: 'Very worried', 2.0: 'Somewhat worried', 3.0: 'Not too worried', 4.0: 'Not at all worried', 99.0: 'Refused'}","How worried are you, if at all, about the possibility of a robot caregiver for society as a whole?","['Very worried', 'Somewhat worried', 'Not too worried', 'Not at all worried', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
63,63,63,CAREGIV4_W27,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","Would you, personally, be interested in this type of robot caregiver for yourself or a member of your family?","['Yes', 'No', 'Refused']","[1.0, 2.0]"
64,64,64,CAREGIV6A_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? Young people would feel less worried about caring for their aging relatives","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
65,65,65,CAREGIV6B_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? Society would save money on caring for older adults","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
66,66,66,CAREGIV6C_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? Many older adults would treat their robot caregiver like a human friend","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
67,67,67,CAREGIV6D_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? Older adults would feel more isolated than they do today","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
68,68,68,CAREGIV6E_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? Older adults would feel more independent and self-sufficient","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
69,69,69,CAREGIV6F_W27,"{1.0: 'Yes, likely', 2.0: 'No, not likely', 99.0: 'Refused'}","If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? These robots would only be used by people who could not afford a human caregiver for their loved one","['Yes, likely', 'No, not likely', 'Refused']","[1.0, 2.0]"
70,70,70,CAREGIV7_W27,"{1.0: 'Better', 2.0: 'Worse', 3.0: 'No difference', 99.0: 'Refused'}","Would you feel better, worse, or would it not make a difference if the robot caregiver in this scenario had a camera so that a human operator could monitor the situation at all times?","['Better', 'Worse', 'No difference', 'Refused']","[1.0, 2.0, 1.5]"
71,71,71,HIRING1_W27,"{1.0: 'A lot', 2.0: 'A little', 3.0: 'Nothing at all', 99.0: 'Refused'}","Please consider the following scenario - computer programs being used to screen and rank job applicants. How much have you heard, read, or thought about this idea before today?","['A lot', 'A little', 'Nothing at all', 'Refused']","[1.0, 2.0, 3.0]"
72,72,72,HIRING2_W27,"{1.0: 'Extremely realistic', 2.0: 'Somewhat realistic', 3.0: 'Not very realistic', 4.0: 'Not at all realistic', 99.0: 'Refused'}","Based on what you know, does the concept of using computer programs to make hiring decisions seem","['Extremely realistic', 'Somewhat realistic', 'Not very realistic', 'Not at all realistic', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
73,73,73,HIRING3A_W27,"{1.0: 'Very enthusiastic', 2.0: 'Somewhat enthusiastic', 3.0: 'Not too enthusiastic', 4.0: 'Not at all enthusiastic', 99.0: 'Refused'}","How enthusiastic are you, if at all, about the possibility of using computer programs to make hiring decisions for society as a whole?","['Very enthusiastic', 'Somewhat enthusiastic', 'Not too enthusiastic', 'Not at all enthusiastic', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
74,74,74,HIRING3B_W27,"{1.0: 'Very worried', 2.0: 'Somewhat worried', 3.0: 'Not too worried', 4.0: 'Not at all worried', 99.0: 'Refused'}","How worried are you, if at all, about the possibility of using computer programs to make hiring decisions for society as a whole?","['Very worried', 'Somewhat worried', 'Not too worried', 'Not at all worried', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
75,75,75,HIRING4_W27,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","Would you, personally, want to apply for a job that used this type of computer program to make hiring decisions?","['Yes', 'No', 'Refused']","[1.0, 2.0]"
76,76,76,HIRING6A_W27,"{1.0: 'Better job than humans', 2.0: 'Worse job than humans', 3.0: 'About the same', 99.0: 'Refused'}","Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who are well-qualified","['Better job than humans', 'Worse job than humans', 'About the same', 'Refused']","[1.0, 2.0, 1.5]"
77,77,77,HIRING6B_W27,"{1.0: 'Better job than humans', 2.0: 'Worse job than humans', 3.0: 'About the same', 99.0: 'Refused'}","Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who fit well with the company's culture","['Better job than humans', 'Worse job than humans', 'About the same', 'Refused']","[1.0, 2.0, 1.5]"
78,78,78,HIRING6C_W27,"{1.0: 'Better job than humans', 2.0: 'Worse job than humans', 3.0: 'About the same', 99.0: 'Refused'}","Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to choosing candidates from a diverse range of backgrounds","['Better job than humans', 'Worse job than humans', 'About the same', 'Refused']","[1.0, 2.0, 1.5]"
79,79,79,HIRING6D_W27,"{1.0: 'Better job than humans', 2.0: 'Worse job than humans', 3.0: 'About the same', 99.0: 'Refused'}","Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to providing opportunities for candidates with non-traditional experiences","['Better job than humans', 'Worse job than humans', 'About the same', 'Refused']","[1.0, 2.0, 1.5]"
