,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
20,20,20,COMMIMPD_W32,"{1.0: 'Very important', 2.0: 'Somewhat important', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","How important is it to you, personally, to live in a community where most people share your political views","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
21,21,21,COMMIMPE_W32,"{1.0: 'Very important', 2.0: 'Somewhat important', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","How important is it to you, personally, to live in a community with access to recreational and outdoor activities","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
22,22,22,COMMIMPF_W32,"{1.0: 'Very important', 2.0: 'Somewhat important', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","How important is it to you, personally, to live in a community where you have family nearby","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
23,23,23,COMMIMPG_W32,"{1.0: 'Very important', 2.0: 'Somewhat important', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","How important is it to you, personally, to live in a community with a strong sense of community","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
24,24,24,COMMIMPH_W32,"{1.0: 'Very important', 2.0: 'Somewhat important', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","How important is it to you, personally, to live in a community where most people share your religious views","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
25,25,25,FAMNEAR_W32,"{1.0: 'All or most', 2.0: 'Some', 3.0: 'Only a few', 4.0: 'None', 5.0: ""I don't have extended family"", 99.0: 'Refused'}","Thinking about members of your extended family who don't live with you, about how many of them live within an hour's drive of where you live now?","['All or most', 'Some', 'Only a few', 'None', ""I don't have extended family"", 'Refused']","[1.0, 2.0, 3.0, 4.0, 2.5]"
26,26,26,SUCCESSIMPA_W32,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 99.0: 'Refused'}","How important, if at all, do you think a college education is in helping a young person succeed in the world today?","['Essential', 'Important but not essential', 'Not important', 'Refused']","[1.0, 2.0, 3.0]"
27,27,27,SUCCESSIMPB_W32,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 99.0: 'Refused'}","How important, if at all, do you think knowing how to get along with people is in helping a young person succeed in the world today?","['Essential', 'Important but not essential', 'Not important', 'Refused']","[1.0, 2.0, 3.0]"
28,28,28,SUCCESSIMPC_W32,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 99.0: 'Refused'}","How important, if at all, do you think a good work ethic is in helping a young person succeed in the world today?","['Essential', 'Important but not essential', 'Not important', 'Refused']","[1.0, 2.0, 3.0]"
29,29,29,SUCCESSIMPD_W32,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 99.0: 'Refused'}","How important, if at all, do you think work skills learned on the job is in helping a young person succeed in the world today?","['Essential', 'Important but not essential', 'Not important', 'Refused']","[1.0, 2.0, 3.0]"
30,30,30,FEDSHAREA_W32,"{1.0: 'More than their fair share', 2.0: 'Less than their fair share', 3.0: 'About the right amount', 99.0: 'Refused'}","Thinking about how the federal government spends money, do you think urban areas get","['More than their fair share', 'Less than their fair share', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
31,31,31,FEDSHAREB_W32,"{1.0: 'More than their fair share', 2.0: 'Less than their fair share', 3.0: 'About the right amount', 99.0: 'Refused'}","Thinking about how the federal government spends money, do you think suburban areas get","['More than their fair share', 'Less than their fair share', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
32,32,32,FEDSHAREC_W32,"{1.0: 'More than their fair share', 2.0: 'Less than their fair share', 3.0: 'About the right amount', 99.0: 'Refused'}","Thinking about how the federal government spends money, do you think rural areas get","['More than their fair share', 'Less than their fair share', 'About the right amount', 'Refused']","[1.0, 2.0, 1.5]"
33,33,33,LOCALPROBA_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is availability of jobs a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
34,34,34,LOCALPROBB_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is drug addiction a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
35,35,35,LOCALPROBC_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is access to grocery stores a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
36,36,36,LOCALPROBD_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is access to good doctors and hospitals a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
37,37,37,LOCALPROBE_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is access to high-speed internet a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
38,38,38,LOCALPROBF_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is access to public transportation a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
39,39,39,LOCALPROBG_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is racism a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
40,40,40,LOCALPROBH_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is availability of affordable housing a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
41,41,41,LOCALPROBI_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is poverty a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
42,42,42,LOCALPROBJ_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is crime a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
43,43,43,LOCALPROBK_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is the quality of K-12 education in the public schools a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
44,44,44,LOCALPROBL_F1_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is the condition of roads, bridges and other infrastructure a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
45,45,45,LOCALPROBM_F2_W32,"{1.0: 'Major problem in my local community', 2.0: 'Minor problem in my local community', 3.0: 'Not a problem in my local community', 99.0: 'Refused'}","How much, if at all, is traffic a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']","[1.0, 2.0, 3.0]"
46,46,46,JOBSFUTURE_W32,"{1.0: 'Get better', 2.0: 'Get worse', 3.0: 'Stay about the same', 99.0: 'Refused'}","Looking ahead 10 years, do you expect the availability of jobs where you live to","['Get better', 'Get worse', 'Stay about the same', 'Refused']","[1.0, 2.0, 1.5]"
47,47,47,HARASS1A_W32,"{1.0: 'Major problem', 2.0: 'Minor problem', 3.0: 'Not a problem', 99.0: 'Refused'}","When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say women claiming they have experienced sexual harassment or assault when it hasn't actually occurred is?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
48,48,48,HARASS1B_W32,"{1.0: 'Major problem', 2.0: 'Minor problem', 3.0: 'Not a problem', 99.0: 'Refused'}","When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say employers firing men who have been accused of sexual harassment or assault before finding out all the facts are?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
49,49,49,HARASS1C_W32,"{1.0: 'Major problem', 2.0: 'Minor problem', 3.0: 'Not a problem', 99.0: 'Refused'}","When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say men getting away with committing sexual harassment or assault is?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
50,50,50,HARASS1D_W32,"{1.0: 'Major problem', 2.0: 'Minor problem', 3.0: 'Not a problem', 99.0: 'Refused'}","When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say women not being believed when they claim that they have experienced sexual harassment or assault is?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']","[1.0, 2.0, 3.0]"
51,51,51,HARASS2F1_W32,"{1.0: 'More opportunities for women in the workplace', 2.0: 'Fewer opportunities for women in the workplace', 3.0: ""Won't make much of a difference"", 99.0: 'Refused'}","In the long run, do you think the increased focus on sexual harassment and assault will lead to","['More opportunities for women in the workplace', 'Fewer opportunities for women in the workplace', ""Won't make much of a difference"", 'Refused']","[1.0, 2.0, 1.5]"
52,52,52,HARASS3F2_W32,"{1.0: 'Has made it easier for men', 2.0: 'Has made it harder for men', 3.0: ""Hasn't made much difference"", 99.0: 'Refused'}","Do you think the increased focus on sexual harassment and assault has made it easier or harder for men to know how to interact with women in the workplace, or hasn't it made much difference?","['Has made it easier for men', 'Has made it harder for men', ""Hasn't made much difference"", 'Refused']","[1.0, 2.0, 1.5]"
53,53,53,HARASS4_W32,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","Now thinking about your own experiences have you ever personally received unwanted sexual advances or verbal or physical harassment of a sexual nature? This can be in any circumstance, whether or not work-related.","['Yes', 'No', 'Refused']","[1.0, 2.0]"
54,54,54,HARASS5_W32,"{1.0: 'In a professional or work setting', 2.0: 'Outside of a professional or work setting', 3.0: 'Both', 99.0: 'Refused'}",Have you received unwanted sexual advances or verbal or physical harassment of a sexual nature,"['In a professional or work setting', 'Outside of a professional or work setting', 'Both', 'Refused']","[1.0, 2.0, 1.5]"
55,55,55,GROWUPNEAR_W32,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}",Now thinking again about the community where you live do you currently live in or near the community where you grew up?,"['Yes', 'No', 'Refused']","[1.0, 2.0]"
56,56,56,LIFELOC_W32,"{1.0: 'Lived in or near this community my entire life', 2.0: 'Lived in other places', 99.0: 'Refused'}","And have you lived in or near this community your entire life, or have you lived in other places?","['Lived in or near this community my entire life', 'Lived in other places', 'Refused']","[1.0, 2.0]"
57,57,57,VALUEURBAN_W32,"{1.0: 'Very similar to your values', 2.0: 'Somewhat similar to your values', 3.0: 'Somewhat different from your values', 4.0: 'Very different from your values', 99.0: 'Refused'}","In general, do you think most people who live in urban areas have values that are","['Very similar to your values', 'Somewhat similar to your values', 'Somewhat different from your values', 'Very different from your values', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
58,58,58,VALUESUBURB_W32,"{1.0: 'Very similar to your values', 2.0: 'Somewhat similar to your values', 3.0: 'Somewhat different from your values', 4.0: 'Very different from your values', 99.0: 'Refused'}","In general, do you think most people who live in suburban areas have values that are","['Very similar to your values', 'Somewhat similar to your values', 'Somewhat different from your values', 'Very different from your values', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
59,59,59,VALUERURAL_W32,"{1.0: 'Very similar to your values', 2.0: 'Somewhat similar to your values', 3.0: 'Somewhat different from your values', 4.0: 'Very different from your values', 99.0: 'Refused'}","In general, do you think most people who live in rural areas have values that are","['Very similar to your values', 'Somewhat similar to your values', 'Somewhat different from your values', 'Very different from your values', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
60,60,60,NEIGHKNOW_W32,"{1.0: 'Know all of them', 2.0: 'Know most of them', 3.0: 'Know only some of them', 4.0: ""Don't know any of them"", 99.0: 'Refused'}","Thinking of your neighbors, would you say you","['Know all of them', 'Know most of them', 'Know only some of them', ""Don't know any of them"", 'Refused']","[1.0, 2.0, 3.0, 4.0]"
61,61,61,NEIGHINTERA_W32,"{1.0: 'Every day', 2.0: 'Several times a week', 3.0: 'About once a week', 4.0: 'About once a month', 5.0: 'Less than once a month', 6.0: 'Never', 99.0: 'Refused'}","In general, how often, if ever, would you say you have face-to-face conversations with any of your neighbors","['Every day', 'Several times a week', 'About once a week', 'About once a month', 'Less than once a month', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
62,62,62,NEIGHINTERB_W32,"{1.0: 'Every day', 2.0: 'Several times a week', 3.0: 'About once a week', 4.0: 'About once a month', 5.0: 'Less than once a month', 6.0: 'Never', 99.0: 'Refused'}","In general, how often, if ever, would you say you talk on the phone with any of your neighbors","['Every day', 'Several times a week', 'About once a week', 'About once a month', 'Less than once a month', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
63,63,63,NEIGHINTERC_W32,"{1.0: 'Every day', 2.0: 'Several times a week', 3.0: 'About once a week', 4.0: 'About once a month', 5.0: 'Less than once a month', 6.0: 'Never', 99.0: 'Refused'}","In general, how often, if ever, would you say you exchange emails or text messages with any of your neighbors","['Every day', 'Several times a week', 'About once a week', 'About once a month', 'Less than once a month', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
64,64,64,NEIGHINTERD_W32,"{1.0: 'Every day', 2.0: 'Several times a week', 3.0: 'About once a week', 4.0: 'About once a month', 5.0: 'Less than once a month', 6.0: 'Never', 99.0: 'Refused'}","In general, how often, if ever, would you say you have parties or get-togethers with any of your neighbors","['Every day', 'Several times a week', 'About once a week', 'About once a month', 'Less than once a month', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
65,65,65,NEIGHKEYS_W32,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}",Do you have any neighbors you would feel comfortable asking to keep a set of keys to your home for emergencies (for example if you were locked out)?,"['Yes', 'No', 'Refused']","[1.0, 2.0]"
66,66,66,NEIGHKIDS_W32,"{1.0: 'Yes', 2.0: 'No', 8.0: 'Does not apply', 99.0: 'Refused'}",Do you have any neighbors you would feel comfortable asking to watch your children for half an hour in a pinch?,"['Yes', 'No', 'Does not apply', 'Refused']","[1.0, 2.0, 1.5]"
67,67,67,NEIGHSAMEA_W32,"{1.0: 'All of them', 2.0: 'Most of them', 3.0: 'About half', 4.0: 'Only some of them', 5.0: 'None of them', 99.0: 'Refused'}","As far as you know, how many of your neighbors are the same race or ethnicity as you","['All of them', 'Most of them', 'About half', 'Only some of them', 'None of them', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
68,68,68,NEIGHSAMEB_W32,"{1.0: 'All of them', 2.0: 'Most of them', 3.0: 'About half', 4.0: 'Only some of them', 5.0: 'None of them', 99.0: 'Refused'}","As far as you know, how many of your neighbors are the same social class as you","['All of them', 'Most of them', 'About half', 'Only some of them', 'None of them', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
69,69,69,NEIGHSAMEC_W32,"{1.0: 'All of them', 2.0: 'Most of them', 3.0: 'About half', 4.0: 'Only some of them', 5.0: 'None of them', 99.0: 'Refused'}","As far as you know, how many of your neighbors have the same political views as you","['All of them', 'Most of them', 'About half', 'Only some of them', 'None of them', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
70,70,70,IMMCOMM_W32,"{1.0: 'Many', 2.0: 'Some', 3.0: 'Only a few', 4.0: 'None', 99.0: 'Refused'}","As far as you know, how many immigrants, if any, would you say there are in your local community?","['Many', 'Some', 'Only a few', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
71,71,71,IMMIMPACT_W32,"{1.0: 'Mostly positive', 2.0: 'Mostly negative', 3.0: 'Neither positive nor negative', 99.0: 'Refused'}","Thinking about the immigrants who live in your local community, in general, would you say their impact on the community has been","['Mostly positive', 'Mostly negative', 'Neither positive nor negative', 'Refused']","[1.0, 2.0, 1.5]"
72,72,72,GROWUPUSR_W32,"{1.0: 'Urban', 2.0: 'Suburban', 3.0: 'Rural', 99.0: 'Refused'}",How would you describe the community where you spent the majority of time when you were growing up?,"['Urban', 'Suburban', 'Rural', 'Refused']","[1.0, 2.0, 3.0]"
73,73,73,COMTYPE2_W32,"{1.0: 'Urban', 2.0: 'Suburban', 3.0: 'Rural', 99.0: 'Refused'}",How would you describe the community where you currently live?,"['Urban', 'Suburban', 'Rural', 'Refused']","[1.0, 2.0, 3.0]"
74,74,74,CITYSIZE_W32,"{1.0: 'Large city', 2.0: 'Midsize city', 3.0: 'Small city', 99.0: 'Refused'}",Would you say you currently live in a,"['Large city', 'Midsize city', 'Small city', 'Refused']","[1.0, 2.0, 3.0]"
75,75,75,SUBURBNEAR_W32,"{1.0: 'Very close to that city', 2.0: 'Somewhat close to that city', 3.0: 'Not too close to that city', 99.0: 'Refused'}","Thinking about the city your community is a suburb of, would you say you live","['Very close to that city', 'Somewhat close to that city', 'Not too close to that city', 'Refused']","[1.0, 2.0, 3.0]"
76,76,76,PROBURBAN_W32,"{1.0: 'Very well', 2.0: 'Somewhat well', 3.0: 'Not too well', 4.0: 'Not at all well', 99.0: 'Refused'}","How well, if at all, do you think you understand the types of problems faced by people who live in urban areas?","['Very well', 'Somewhat well', 'Not too well', 'Not at all well', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
77,77,77,PROBSUBURB_W32,"{1.0: 'Very well', 2.0: 'Somewhat well', 3.0: 'Not too well', 4.0: 'Not at all well', 99.0: 'Refused'}","How well, if at all, do you think you understand the types of problems faced by people who live in suburban areas?","['Very well', 'Somewhat well', 'Not too well', 'Not at all well', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
78,78,78,PROBRURAL_W32,"{1.0: 'Very well', 2.0: 'Somewhat well', 3.0: 'Not too well', 4.0: 'Not at all well', 99.0: 'Refused'}","How well, if at all, do you think you understand the types of problems faced by people who live in rural areas?","['Very well', 'Somewhat well', 'Not too well', 'Not at all well', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
79,79,79,WANTMOVE_W32,"{1.0: 'Would want to move', 2.0: 'Would not want to move', 3.0: 'Not sure', 99.0: 'Refused'}","If you could, would you want to move to a different community?","['Would want to move', 'Would not want to move', 'Not sure', 'Refused']","[1.0, 2.0]"
80,80,80,WILLMOVE_W32,"{1.0: 'Very likely', 2.0: 'Somewhat likely', 3.0: 'Not too likely', 4.0: 'Not at all likely', 99.0: 'Refused'}","Regardless of whether you would want to move, how likely is it that you will move to a different community at some point in the future?","['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
81,81,81,MOVEURBAN_W32,"{1.0: 'Stay in an urban area', 2.0: 'Move to a suburban area', 3.0: 'Move to a rural area', 99.0: 'Refused'}","If you could move to a different community, would you want to","['Stay in an urban area', 'Move to a suburban area', 'Move to a rural area', 'Refused']","[1.0, 2.0, 3.0]"
82,82,82,MOVESUBURB_W32,"{1.0: 'Stay in a suburban area', 2.0: 'Move to an urban area', 3.0: 'Move to a rural area', 99.0: 'Refused'}","If you could move to a different community, would you want to","['Stay in a suburban area', 'Move to an urban area', 'Move to a rural area', 'Refused']","[1.0, 2.0, 3.0]"
83,83,83,MOVERURAL_W32,"{1.0: 'Stay in a rural area', 2.0: 'Move to an urban area', 3.0: 'Move to a suburban area', 99.0: 'Refused'}","If you could move to a different community, would you want to","['Stay in a rural area', 'Move to an urban area', 'Move to a suburban area', 'Refused']","[1.0, 2.0, 3.0]"
84,84,84,ETHNCMAJ_W32,"{1.0: 'Good for the country', 2.0: 'Bad for the country', 3.0: 'Neither good nor bad for the country', 99.0: 'Refused'}","According to the U.S. Census Bureau, in the next 25 to 30 years, African Americans, Latinos, and people of Asian descent will make up a majority of the population. In general, do you think that this is","['Good for the country', 'Bad for the country', 'Neither good nor bad for the country', 'Refused']","[1.0, 2.0, 1.5]"
