,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
15,15,15,GAP21Q7_d_W82,"{1.0: 'Very good', 2.0: 'Somewhat good', 3.0: 'Somewhat bad', 4.0: 'Very bad', 99.0: 'Refused'}","Would you say the World Health Organization, or WHO has done a good or bad job dealing with the coronavirus outbreak?","['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
16,16,16,GAP21Q7_e_W82,"{1.0: 'Very good', 2.0: 'Somewhat good', 3.0: 'Somewhat bad', 4.0: 'Very bad', 99.0: 'Refused'}",Would you say Germany has done a good or bad job dealing with the coronavirus outbreak?,"['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
17,17,17,GAP21Q8_W82,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","As a result of the coronavirus outbreak, has your own life changed","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
18,18,18,GAP21Q9_W82,"{1.0: 'More united than before the coronavirus outbreak', 2.0: 'More divided than before the coronavirus outbreak', 99.0: 'Refused'}","Thinking about the US as a whole, do you think this country is now","['More united than before the coronavirus outbreak', 'More divided than before the coronavirus outbreak', 'Refused']","[1.0, 2.0]"
19,19,19,GAP21Q10_W82,"{1.0: 'More restrictions', 2.0: 'Fewer restrictions', 3.0: 'The restrictions were about right', 99.0: 'Refused'}","Thinking about restrictions on public activity in the US over the course of the coronavirus outbreak, do you think there should have been","['More restrictions', 'Fewer restrictions', 'The restrictions were about right', 'Refused']","[1.0, 2.0, 1.5]"
20,20,20,GAP21Q11_W82,"{1.0: 'Recovering from the effects of the coronavirus outbreak in ways that show the strengths of its economic system', 2.0: 'Failing to recover from the effects of the coronavirus outbreak in ways that show the weaknesses of its economic system', 99.0: 'Refused'}","Which statement comes closer to your view, even if neither is exactly right? America's economy is","['Recovering from the effects of the coronavirus outbreak in ways that show the strengths of its economic system', 'Failing to recover from the effects of the coronavirus outbreak in ways that show the weaknesses of its economic system', 'Refused']","[1.0, 2.0]"
21,21,21,GAP21Q12_W82,"{1.0: 'A great deal', 2.0: 'Some', 3.0: 'Not too much', 4.0: 'None at all', 99.0: 'Refused'}","How much confidence, if any, do you have in the healthcare system in the US to handle a future global health emergency that might occur?","['A great deal', 'Some', 'Not too much', 'None at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
22,22,22,GAP21Q13_a_W82,"{1.0: 'It needs to be completely reformed', 2.0: 'It needs major changes', 3.0: 'It needs minor changes', 4.0: ""It doesn't need to be changed"", 99.0: 'Refused'}","Thinking about the US, how much would you say the economic system needs to be changed, if at all?","['It needs to be completely reformed', 'It needs major changes', 'It needs minor changes', ""It doesn't need to be changed"", 'Refused']","[1.0, 2.0, 3.0, 4.0]"
23,23,23,GAP21Q13_b_W82,"{1.0: 'It needs to be completely reformed', 2.0: 'It needs major changes', 3.0: 'It needs minor changes', 4.0: ""It doesn't need to be changed"", 99.0: 'Refused'}","Thinking about the US, how much would you say the healthcare system needs to be changed, if at all?","['It needs to be completely reformed', 'It needs major changes', 'It needs minor changes', ""It doesn't need to be changed"", 'Refused']","[1.0, 2.0, 3.0, 4.0]"
24,24,24,GAP21Q13_c_W82,"{1.0: 'It needs to be completely reformed', 2.0: 'It needs major changes', 3.0: 'It needs minor changes', 4.0: ""It doesn't need to be changed"", 99.0: 'Refused'}","Thinking about the US, how much would you say the political system needs to be changed, if at all?","['It needs to be completely reformed', 'It needs major changes', 'It needs minor changes', ""It doesn't need to be changed"", 'Refused']","[1.0, 2.0, 3.0, 4.0]"
25,25,25,GAP21Q14_W82,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not at all confident', 99.0: 'Refused'}",And how confident are you that America's political system can be changed effectively?,"['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
26,26,26,GAP21Q15_a_W82,"{1.0: 'The best', 2.0: 'Above average', 3.0: 'Average', 4.0: 'Below average', 5.0: 'The worst', 99.0: 'Refused'}","Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Healthcare system","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
27,27,27,GAP21Q15_b_W82,"{1.0: 'The best', 2.0: 'Above average', 3.0: 'Average', 4.0: 'Below average', 5.0: 'The worst', 99.0: 'Refused'}","Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Colleges and universities","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
28,28,28,GAP21Q15_c_W82,"{1.0: 'The best', 2.0: 'Above average', 3.0: 'Average', 4.0: 'Below average', 5.0: 'The worst', 99.0: 'Refused'}","Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Standard of living","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
29,29,29,GAP21Q15_d_W82,"{1.0: 'The best', 2.0: 'Above average', 3.0: 'Average', 4.0: 'Below average', 5.0: 'The worst', 99.0: 'Refused'}","Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Military","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
30,30,30,GAP21Q15_e_W82,"{1.0: 'The best', 2.0: 'Above average', 3.0: 'Average', 4.0: 'Below average', 5.0: 'The worst', 99.0: 'Refused'}","Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Technological achievements","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
31,31,31,GAP21Q15_f_W82,"{1.0: 'The best', 2.0: 'Above average', 3.0: 'Average', 4.0: 'Below average', 5.0: 'The worst', 99.0: 'Refused'}","Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Entertainment, including movies, music and television","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']","[1.0, 2.0, 3.0, 4.0, 5.0]"
32,32,32,GAP21Q17_W82,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","In making international policy decisions, to what extent, if at all, do you think the US takes into account the interests of other countries around the world?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
33,33,33,GAP21Q18_W82,"{1.0: 'Try to promote human rights in China, even if it harms economic relations with China', 2.0: 'Prioritize strengthening economic relations with China, even if it means not addressing human rights issues', 99.0: 'Refused'}","Which statement comes closer to your view, even if neither is exactly right? The US should","['Try to promote human rights in China, even if it harms economic relations with China', 'Prioritize strengthening economic relations with China, even if it means not addressing human rights issues', 'Refused']","[1.0, 2.0]"
34,34,34,GAP21Q19_a_W82,"{1.0: 'A lot of confidence', 2.0: 'Some confidence', 3.0: 'Not too much confidence', 4.0: 'No confidence at all', 99.0: 'Refused'}",How much confidence do you have in us President Joe Biden to do the right thing regarding world affairs?,"['A lot of confidence', 'Some confidence', 'Not too much confidence', 'No confidence at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
35,35,35,GAP21Q19_b_W82,"{1.0: 'A lot of confidence', 2.0: 'Some confidence', 3.0: 'Not too much confidence', 4.0: 'No confidence at all', 99.0: 'Refused'}",How much confidence do you have in chinese President Xi Jinping to do the right thing regarding world affairs?,"['A lot of confidence', 'Some confidence', 'Not too much confidence', 'No confidence at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
36,36,36,GAP21Q19_c_W82,"{1.0: 'A lot of confidence', 2.0: 'Some confidence', 3.0: 'Not too much confidence', 4.0: 'No confidence at all', 99.0: 'Refused'}",How much confidence do you have in russian President Vladimir Putin to do the right thing regarding world affairs?,"['A lot of confidence', 'Some confidence', 'Not too much confidence', 'No confidence at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
37,37,37,GAP21Q19_d_W82,"{1.0: 'A lot of confidence', 2.0: 'Some confidence', 3.0: 'Not too much confidence', 4.0: 'No confidence at all', 99.0: 'Refused'}",How much confidence do you have in german Chancellor Angela Merkel to do the right thing regarding world affairs?,"['A lot of confidence', 'Some confidence', 'Not too much confidence', 'No confidence at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
38,38,38,GAP21Q19_e_W82,"{1.0: 'A lot of confidence', 2.0: 'Some confidence', 3.0: 'Not too much confidence', 4.0: 'No confidence at all', 99.0: 'Refused'}",How much confidence do you have in french President Emmanuel Macron to do the right thing regarding world affairs?,"['A lot of confidence', 'Some confidence', 'Not too much confidence', 'No confidence at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
39,39,39,GAP21Q20_W82,"{1.0: 'A better place to live', 2.0: 'A worse place to live', 99.0: 'Refused'}","Overall, do you think having people of many different backgrounds, such as different ethnic groups, religions and races, makes the US","['A better place to live', 'A worse place to live', 'Refused']","[1.0, 2.0]"
40,40,40,GAP21Q21_a_W82,"{1.0: 'Very strong conflicts', 2.0: 'Strong conflicts', 3.0: 'Not very strong conflicts', 4.0: 'There are not conflicts', 99.0: 'Refused'}","In the US, how strong, if at all, are conflicts between people who support different political parties?","['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
41,41,41,GAP21Q21_b_W82,"{1.0: 'Very strong conflicts', 2.0: 'Strong conflicts', 3.0: 'Not very strong conflicts', 4.0: 'There are not conflicts', 99.0: 'Refused'}","In the US, how strong, if at all, are conflicts between people who live in cities and people who live in rural areas?","['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
42,42,42,GAP21Q21_c_W82,"{1.0: 'Very strong conflicts', 2.0: 'Strong conflicts', 3.0: 'Not very strong conflicts', 4.0: 'There are not conflicts', 99.0: 'Refused'}","In the US, how strong, if at all, are conflicts between people who are religious and people who are not religious?","['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
43,43,43,GAP21Q21_d_W82,"{1.0: 'Very strong conflicts', 2.0: 'Strong conflicts', 3.0: 'Not very strong conflicts', 4.0: 'There are not conflicts', 99.0: 'Refused'}","In the US, how strong, if at all, are conflicts between people with different ethnic or racial backgrounds?","['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
44,44,44,GAP21Q21_e_W82,"{1.0: 'Very strong conflicts', 2.0: 'Strong conflicts', 3.0: 'Not very strong conflicts', 4.0: 'There are not conflicts', 99.0: 'Refused'}","In the US, how strong, if at all, are conflicts between people who practice different religions?","['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
45,45,45,GAP21Q22_W82,"{1.0: 'Agree on the basic facts', 2.0: 'Disagree on the basic facts', 99.0: 'Refused'}","When it comes to important issues facing the US, people may disagree over policies, but do you think most people","['Agree on the basic facts', 'Disagree on the basic facts', 'Refused']","[1.0, 2.0]"
46,46,46,GAP21Q23_W82,"{1.0: 'Very serious problem', 2.0: 'Somewhat serious problem', 3.0: 'Not too serious problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}","In the US, do you think discrimination against people based on their race or ethnicity is a","['Very serious problem', 'Somewhat serious problem', 'Not too serious problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
47,47,47,GAP21Q24_W82,"{1.0: 'Very concerned', 2.0: 'Somewhat concerned', 3.0: 'Not too concerned', 4.0: 'Not at all concerned', 99.0: 'Refused'}","How concerned are you, if at all, that global climate change will harm you personally at some point in your lifetime?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
48,48,48,GAP21Q25_W82,"{1.0: 'A lot of changes', 2.0: 'Some changes', 3.0: 'Only a few changes', 4.0: 'No changes at all', 99.0: 'Refused'}","How much, if anything, would you be willing to change about how you live and work to help reduce the effects of global climate change? Would you be willing to make","['A lot of changes', 'Some changes', 'Only a few changes', 'No changes at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
49,49,49,GAP21Q26_a_W82,"{1.0: 'Very good job', 2.0: 'Somewhat good job', 3.0: 'Somewhat bad job', 4.0: 'Very bad job', 99.0: 'Refused'}",Would you say the US is doing a good or bad job dealing with global climate change?,"['Very good job', 'Somewhat good job', 'Somewhat bad job', 'Very bad job', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
50,50,50,GAP21Q26_b_W82,"{1.0: 'Very good job', 2.0: 'Somewhat good job', 3.0: 'Somewhat bad job', 4.0: 'Very bad job', 99.0: 'Refused'}",Would you say the United Nations are doing a good or bad job dealing with global climate change?,"['Very good job', 'Somewhat good job', 'Somewhat bad job', 'Very bad job', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
51,51,51,GAP21Q26_c_W82,"{1.0: 'Very good job', 2.0: 'Somewhat good job', 3.0: 'Somewhat bad job', 4.0: 'Very bad job', 99.0: 'Refused'}",Would you say China is doing a good or bad job dealing with global climate change?,"['Very good job', 'Somewhat good job', 'Somewhat bad job', 'Very bad job', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
52,52,52,GAP21Q26_d_W82,"{1.0: 'Very good job', 2.0: 'Somewhat good job', 3.0: 'Somewhat bad job', 4.0: 'Very bad job', 99.0: 'Refused'}",Would you say the European Union is doing a good or bad job dealing with global climate change?,"['Very good job', 'Somewhat good job', 'Somewhat bad job', 'Very bad job', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
53,53,53,GAP21Q27_W82,"{1.0: ""Benefit America's economy"", 2.0: ""Harm America's economy"", 3.0: ""Have no impact on America's economy"", 99.0: 'Refused'}","Do you think actions taken by the international community to address global climate change, such as the Paris climate agreement, will mostly","[""Benefit America's economy"", ""Harm America's economy"", ""Have no impact on America's economy"", 'Refused']","[1.0, 2.0, 1.5]"
54,54,54,GAP21Q28_W82,"{1.0: 'Very confident', 2.0: 'Somewhat confident', 3.0: 'Not too confident', 4.0: 'Not at all confident', 99.0: 'Refused'}","How confident are you, if at all, that the actions taken by the international community will significantly reduce the effects of global climate change?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
55,55,55,GAP21Q29_W82,"{1.0: 'Be the single world leader', 2.0: 'Play a shared leadership role', 3.0: 'Not play any leadership role', 99.0: 'Refused'}",What kind of leadership role should the US play in the world? It should,"['Be the single world leader', 'Play a shared leadership role', 'Not play any leadership role', 'Refused']","[1.0, 2.0, 3.0]"
56,56,56,GAP21Q30_W82,"{1.0: 'Most active', 2.0: 'About as active', 99.0: 'Refused'}","Should the US be the most active of the leading nations, or should it be about as active as other leading nations?","['Most active', 'About as active', 'Refused']","[1.0, 2.0]"
57,57,57,GAP21Q31_W82,"{1.0: 'Very important', 2.0: 'Somewhat important', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","How important, if at all, is it that the US is generally respected by other countries around the world?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
58,58,58,GAP21Q32_W82,"{1.0: 'A lot more positively', 2.0: 'A little more positively', 3.0: 'A little more negatively', 4.0: 'A lot more negatively', 99.0: 'Refused'}","Now that Joe Biden is president, do you think other countries view the U.S","['A lot more positively', 'A little more positively', 'A little more negatively', 'A lot more negatively', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
59,59,59,GAP21Q33_a_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think preventing the spread of weapons of mass destruction should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
60,60,60,GAP21Q33_b_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think protecting the jobs of American workers should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
61,61,61,GAP21Q33_c_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think strengthening the United Nations should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
62,62,62,GAP21Q33_d_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing US military commitments overseas should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
63,63,63,GAP21Q33_e_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of Russia should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
64,64,64,GAP21Q33_f_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think promoting democracy in other nations should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
65,65,65,GAP21Q33_g_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing illegal immigration into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
66,66,66,GAP21Q33_h_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of China should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
67,67,67,GAP21Q33_i_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think maintaining the US military advantage over all other countries should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
68,68,68,GAP21Q33_j_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think dealing with global climate change should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
69,69,69,GAP21Q33_k_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing our trade deficit with foreign countries should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
70,70,70,GAP21Q33_l_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think promoting and defending human rights in other countries should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
71,71,71,GAP21Q33_m_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing the spread of infectious diseases should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
72,72,72,GAP21Q33_n_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of Iran should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
73,73,73,GAP21Q33_o_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think improving relationships with our allies should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
74,74,74,GAP21Q33_p_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think taking measures to protect the U.S. from terrorist attacks should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
75,75,75,GAP21Q33_q_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think getting other countries to assume more of the costs of maintaining world order should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
76,76,76,GAP21Q33_r_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think aiding refugees fleeing violence around the world should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
77,77,77,GAP21Q33_s_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing legal immigrations into the US should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
78,78,78,GAP21Q33_t_W82,"{1.0: 'Top priority', 2.0: 'Some priority', 3.0: 'No priority', 99.0: 'Refused'}","Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of North Korea should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']","[1.0, 2.0, 3.0]"
