,Unnamed: 0.1,Unnamed: 0,key,option_mapping,question,references,option_ordinal
19,19,19,REASONGUNE_W26,"{1.0: 'Major reason', 2.0: 'Minor reason', 3.0: 'Not a reason', 99.0: 'Refused'}","Please indicate whether the following is a major reason, a minor reason, or not a reason why you own a gun. For my job","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[1.0, 2.0, 3.0]"
20,20,20,IMPREASONGUN_W26,"{1.0: 'For protection', 2.0: 'For hunting', 3.0: 'For sport shooting, including target shooting and trap and skeet', 4.0: 'As part of a gun collection', 5.0: 'For my job', 99.0: 'Refused'}",Which of the following is the most important reason why you own a gun?,"['For protection', 'For hunting', 'For sport shooting, including target shooting and trap and skeet', 'As part of a gun collection', 'For my job', 'Refused']","[1, 1, 1, 1, 1]"
21,21,21,GUNIDENTITY_W26,"{1.0: 'Very important', 2.0: 'Somewhat important', 3.0: 'Not too important', 4.0: 'Not at all important', 99.0: 'Refused'}","How important, if at all, is being a gun owner to your overall identity?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
22,22,22,GUNFRIEND_W26,"{1.0: 'All or most', 2.0: 'Some', 3.0: 'Only a few', 4.0: 'None', 99.0: 'Refused'}","As far as you know, how many of your friends, if any, own guns?","['All or most', 'Some', 'Only a few', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
23,23,23,GUNSOCIETY_W26,"{1.0: 'Positive way', 2.0: 'Negative way', 99.0: 'Refused'}",Do you feel that society in general tends to look at most gun owners in a positive way or a negative way?,"['Positive way', 'Negative way', 'Refused']","[1.0, 2.0]"
24,24,24,GUNCOMMUNITY_W26,"{1.0: 'Positive way', 2.0: 'Negative way', 99.0: 'Refused'}",Do you feel that people in your local community tend to look at most gun owners in a positive way or a negative way?,"['Positive way', 'Negative way', 'Refused']","[1.0, 2.0]"
25,25,25,SHOOTFREQ_W26,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Rarely', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you go shooting or to a gun range?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
26,26,26,GUNSAFE_W26,"{1.0: 'Safer than you would feel without a gun in your household', 2.0: 'Less safe than you would feel without a gun in your household', 3.0: 'No more or less safe', 99.0: 'Refused'}",Does having a gun in your household make you feel,"['Safer than you would feel without a gun in your household', 'Less safe than you would feel without a gun in your household', 'No more or less safe', 'Refused']","[1.0, 2.0, 1.5]"
27,27,27,GUNSAFE2_W26,"{1.0: 'Safer than you feel without a gun in your household', 2.0: 'Less safe than you feel without a gun in your household', 3.0: 'No more or less safe', 99.0: 'Refused'}",Would having a gun in your household make you feel,"['Safer than you feel without a gun in your household', 'Less safe than you feel without a gun in your household', 'No more or less safe', 'Refused']","[1.0, 2.0, 1.5]"
28,28,28,GUNCOURSES_W26,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","Have you ever taken any gun safety courses such as weapons training, hunter safety or firearm safety?","['Yes', 'No', 'Refused']","[1.0, 2.0]"
29,29,29,GUNACCESS_W26,"{1.0: 'All of the time', 2.0: 'Most of the time', 3.0: 'Only some of the time', 4.0: 'Never', 99.0: 'Refused'}","Thinking about when you're at home, would you say there is a gun that is both loaded and easily accessible to you","['All of the time', 'Most of the time', 'Only some of the time', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
30,30,30,GUNLOCKED1_W26,"{1.0: 'All are kept in a locked place', 2.0: 'Some are kept in a locked place and some are not', 3.0: 'None are kept in a locked place', 99.0: 'Refused'}","In general, as far as you know, how many of the guns in your home would you say are kept in a locked place?","['All are kept in a locked place', 'Some are kept in a locked place and some are not', 'None are kept in a locked place', 'Refused']","[1.0, 2.0, 3.0]"
31,31,31,GUNLOADED1_W26,"{1.0: 'All are kept loaded', 2.0: 'Some are kept loaded and some are not', 3.0: 'None are kept loaded', 99.0: 'Refused'}","In general, as far as you know, how many of the guns in your home would you say are kept loaded?","['All are kept loaded', 'Some are kept loaded and some are not', 'None are kept loaded', 'Refused']","[1.0, 2.0, 3.0]"
32,32,32,GUNLOCKED2_W26,"{1.0: 'Yes, kept in a locked place', 2.0: 'No, not kept in a locked place', 99.0: 'Refused'}","In general, is the gun in your home kept in a locked place, or not?","['Yes, kept in a locked place', 'No, not kept in a locked place', 'Refused']","[1.0, 2.0]"
33,33,33,GUNLOADED2_W26,"{1.0: 'Yes, kept loaded', 2.0: 'No, not kept loaded', 99.0: 'Refused'}","In general, is the gun in your home kept loaded, or not?","['Yes, kept loaded', 'No, not kept loaded', 'Refused']","[1.0, 2.0]"
34,34,34,GUNCONTRIBA_W26,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you think the ease with which people can legally obtain guns contributes to gun violence in the country today?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
35,35,35,GUNCONTRIBB_W26,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you think the ease with which people can illegally obtain guns contributes to gun violence in the country today?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
36,36,36,GUNCONTRIBC_W26,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you think the amount of gun violence in movies and television contributes to gun violence in the country today?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
37,37,37,GUNCONTRIBD_W26,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you think lack of economic opportunities contributes to gun violence in the country today?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
38,38,38,GUNCONTRIBE_W26,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you think the amount of gun violence in video games contributes to gun violence in the country today?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
39,39,39,GUNCONTRIBF_W26,"{1.0: 'A great deal', 2.0: 'A fair amount', 3.0: 'Not too much', 4.0: 'Not at all', 99.0: 'Refused'}","How much, if at all, do you think family instability contributes to gun violence in the country today?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
40,40,40,GROWUPVIOL_W26,"{1.0: 'A very big problem', 2.0: 'A moderately big problem', 3.0: 'A small problem', 4.0: 'Not a problem at all', 99.0: 'Refused'}",How much of a problem was gun violence in the community where you spent the majority of time when you were growing up?,"['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
41,41,41,GROWUPGUN1_W26,"{1.0: 'Yes, there were guns in my household', 2.0: 'No, there were no guns in my household', 3.0: 'I am not sure if there were guns in my household', 99.0: 'Refused'}","Thinking about when you were growing up, as far as you know, were there ever any guns in your household or not?","['Yes, there were guns in my household', 'No, there were no guns in my household', 'I am not sure if there were guns in my household', 'Refused']","[1.0, 2.0, 1.5]"
42,42,42,GROWUPGUN2A_W26,"{1.0: 'Yes, was a reason', 2.0: 'No, was not a reason', 99.0: 'Refused'}",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,"['Yes, was a reason', 'No, was not a reason', 'Refused']","[1.0, 2.0]"
43,43,43,GROWUPGUN2B_W26,"{1.0: 'Yes, was a reason', 2.0: 'No, was not a reason', 99.0: 'Refused'}",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting,"['Yes, was a reason', 'No, was not a reason', 'Refused']","[1.0, 2.0]"
44,44,44,GROWUPGUN2C_W26,"{1.0: 'Yes, was a reason', 2.0: 'No, was not a reason', 99.0: 'Refused'}","Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For sport shooting, including target shooting and trap and skeet","['Yes, was a reason', 'No, was not a reason', 'Refused']","[1.0, 2.0]"
45,45,45,GROWUPGUN4_W26,"{1.0: 'All or most', 2.0: 'Some', 3.0: 'Only a few', 4.0: 'None', 99.0: 'Refused'}","Thinking about the people in the community where you spent the majority of time when you were growing up, as far as you know, how many people owned guns?","['All or most', 'Some', 'Only a few', 'None', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
46,46,46,GROWUPGUN6_W26,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Hardly ever', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, did you go shooting or to a gun range when you were growing up?","['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
47,47,47,GROWUPGUN7_W26,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Hardly ever', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, did you use air guns, such as paintball, BB or pellet guns when you were growing up?","['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
48,48,48,GUNRESPNOKIDSA_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}",Thinking about gun owners who do not have children in their home how important do you think it is for them to: Keep all of their guns in a locked place,"['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
49,49,49,GUNRESPNOKIDSB_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}",Thinking about gun owners who do not have children in their home how important do you think it is for them to: Keep all of their guns unloaded,"['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
50,50,50,GUNRESPNOKIDSC_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}",Thinking about gun owners who do not have children in their home how important do you think it is for them to: Take gun safety courses,"['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
51,51,51,GUNRESPNOKIDSD_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}",Thinking about gun owners who do not have children in their home how important do you think it is for them to: Advise visitors that there are guns in the house,"['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
52,52,52,GUNRESPNOKIDSE_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}",Thinking about gun owners who do not have children in their home how important do you think it is for them to: Advise visitors with children that there are guns in the house,"['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
53,53,53,GUNRESPNOKIDSF_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}",Thinking about gun owners who do not have children in their home how important do you think it is for them to: Store guns and ammunition separately,"['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
54,54,54,GUNRESPNOKIDSG_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}",Thinking about gun owners who do not have children in their home how important do you think it is for them to: Keep their shooting skills up-to-date,"['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
55,55,55,GUNRESPKIDSA_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}","Thinking about gun owners who have children in their home, how important do you think it is for them to: Keep all of their guns in a locked place","['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
56,56,56,GUNRESPKIDSB_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}","Thinking about gun owners who have children in their home, how important do you think it is for them to: Keep all of their guns unloaded","['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
57,57,57,GUNRESPKIDSC_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}","Thinking about gun owners who have children in their home, how important do you think it is for them to: Take gun safety courses","['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
58,58,58,GUNRESPKIDSD_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}","Thinking about gun owners who have children in their home, how important do you think it is for them to: Advise visitors that there are guns in the house","['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
59,59,59,GUNRESPKIDSE_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}","Thinking about gun owners who have children in their home, how important do you think it is for them to: Advise visitors with children that there are guns in the house","['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
60,60,60,GUNRESPKIDSF_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}","Thinking about gun owners who have children in their home, how important do you think it is for them to: Store guns and ammunition separately","['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
61,61,61,GUNRESPKIDSG_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}","Thinking about gun owners who have children in their home, how important do you think it is for them to: Keep their shooting skills up-to-date","['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
62,62,62,GUNRESPKIDSH_W26,"{1.0: 'Essential', 2.0: 'Important but not essential', 3.0: 'Not important', 4.0: 'Should not be done', 99.0: 'Refused'}","Thinking about gun owners who have children in their home, how important do you think it is for them to: Talk to their children about gun safety","['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
63,63,63,GUNSAFETYKIDS_W26,"{1.0: 'Yes', 2.0: 'No', 3.0: 'I do not have children under 18', 99.0: 'Refused'}","For this question, please think about your child or children who are under 18. Have you ever talked with your child or children about gun safety?","['Yes', 'No', 'I do not have children under 18', 'Refused']","[1.0, 2.0, 1.5]"
64,64,64,CARRYGUN_W26,"{1.0: 'All of the time', 2.0: 'Most of the time', 3.0: 'Only some of the time', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you carry a handgun or pistol outside your home, not including times when you are transporting it?","['All of the time', 'Most of the time', 'Only some of the time', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
65,65,65,NOCARRYGUN_W26,"{1.0: ""Don't want to carry"", 2.0: 'Some other reason', 99.0: 'Refused'}",And would you say you never carry a handgun or pistol because you don't want to or for some other reason?,"[""Don't want to carry"", 'Some other reason', 'Refused']","[1.0, 2.0]"
66,66,66,GUNKILLF1_W26,"{1.0: 'People who want to kill or harm others will find a way to do it whether they have a gun or not', 2.0: ""People who want to kill or harm others are less likely to do it if they don't have a gun"", 99.0: 'Refused'}","Which comes closer to your view, even if neither is exactly right?","['People who want to kill or harm others will find a way to do it whether they have a gun or not', ""People who want to kill or harm others are less likely to do it if they don't have a gun"", 'Refused']","[1.0, 2.0]"
67,67,67,GUNKILLF2_W26,"{1.0: 'They would find a way to do it whether they had access to a gun or not', 2.0: ""They would be less likely to do it if they didn't have access to a gun"", 99.0: 'Refused'}","Thinking about people who commit suicide using a gun, which comes closer to your view, even if neither is exactly right?","['They would find a way to do it whether they had access to a gun or not', ""They would be less likely to do it if they didn't have access to a gun"", 'Refused']","[1.0, 2.0]"
68,68,68,DEFENDGUN_W26,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","Not including in military combat or as part of your job, have you ever used a gun to defend yourself, your family or possessions, either by firing it or threatening to fire it?","['Yes', 'No', 'Refused']","[1.0, 2.0]"
69,69,69,GUNTHREAT_W26,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}",Has anyone ever used a gun to threaten or intimidate you or someone in your family?,"['Yes', 'No', 'Refused']","[1.0, 2.0]"
70,70,70,CRIMEVICTIM_W26,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}","Have you ever been a victim of a violent crime, whether a gun was used or not?","['Yes', 'No', 'Refused']","[1.0, 2.0]"
71,71,71,MARGUN_W26,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}",Now thinking about your spouse or partner. Does your spouse or partner own any guns?,"['Yes', 'No', 'Refused']","[1.0, 2.0]"
72,72,72,GUNASSOCIATIONA_W26,"{1.0: 'Yes', 2.0: 'No', 99.0: 'Refused'}",Are you currently a member of a gun or shooting club or gun range,"['Yes', 'No', 'Refused']","[1.0, 2.0]"
73,73,73,GUNACTIVITYA_W26,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Hardly ever', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you visit websites about guns, hunting or other shooting sports","['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
74,74,74,GUNACTIVITYB_W26,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Hardly ever', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos","['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
75,75,75,GUNACTIVITYC_W26,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Hardly ever', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you listen to gun-oriented podcasts or radio shows","['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
76,76,76,GUNACTIVITYD_W26,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Hardly ever', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you participate in online discussion forums about guns","['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
77,77,77,GUNACTIVITYE_W26,"{1.0: 'Often', 2.0: 'Sometimes', 3.0: 'Hardly ever', 4.0: 'Never', 99.0: 'Refused'}","How often, if ever, do you attend gun shows","['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']","[1.0, 2.0, 3.0, 4.0]"
